Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,date,developerResponse,review,rating,isEdited,userName,title,sentiment,reviewId,userImage,thumbsUpCount,reviewCreatedVersion,replyContent,repliedAt,standardizedReview,mentionedFeature,mentionedSynonyms
13748,13748,13617,2019-11-03 07:51:23,,Learning programming is not gonna be difficult if anyone use this app. I strongly recommend it specially who are wiling to start programming in first time.,5,,A Google user,,POSITIVE,5579647e-d544-418f-9848-23cacf36ad6d,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,1.4.17,"Thanks a lot, Azizul! 😊
We're really glad you liked our app.

Please keep exploring Programming Hero and keep supporting us...

This month, we'll start adding the Web Development (HTML, CSS & JavaScript) course and more fun Python coding projects in December, so please stay tuned...

We'll keep working hard!

Love from team Programming Hero! ❤️",2019-11-03 17:50:17,learning programming gonna difficult anyone use app strongly recommend specially wiling start programming first time,boosters,special
13805,13805,13674,2019-10-30 14:24:17,,"Just loving it, it's really step by step, and makes it easier to understand, specially if your just starting out and have no idea what you are doing 😉",5,,A Google user,,POSITIVE,c2838062-b45e-4eb0-be3f-9466ac6bbeb1,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,1.0,1.4.17,"Thanks a lot, Aimee! 😊
We're really glad we've been helpful to you.

Please keep exploring Programming Hero and keep supporting us...

Next month, we'll start adding the Web Development (HTML, CSS & JavaScript) course and more fun Python coding projects in December, so please stay tuned...

Love from team Programming Hero! ❤️",2019-10-31 03:07:37,loving really step step makes easier understand specially starting idea,boosters,special
13986,13986,13855,2019-10-19 08:44:29,,Thank you for making it lively and interesting. It is like a real instructor.,5,,A Google user,,POSITIVE,57f13cd6-971c-465a-9793-a47dde123369,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,1.4.15,"Thanks a lot, Mani! 😊
We're really glad we've been helpful to you.

Please keep exploring Programming Hero and keep supporting us...

Next month, we'll start adding the Web Development (HTML, CSS & JavaScript) course and more fun Python coding projects in December, so please stay tuned...

Love from team Programming Hero! ❤️",2019-10-20 07:01:09,thank making lively interesting like real instructor,torture breaks,live
14148,14148,14017,2019-10-10 18:20:58,,Is very good and helpful.....the challenges really help a lot with recalling previous studies,4,,A Google user,,POSITIVE,98c67dc0-cece-4a82-95ad-b13d67873e99,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,1.4.15,"Thank You, Peter! 😊

Please keep exploring Programming Hero and keep supporting us..

Next month, we will start adding Web Development (HTML, CSS & JavaScript) course and more fun Python coding projects in December, so please stay tuned..

If you have any suggestions to make the app better, please reach us at programming.hero1@gmail.com

Cheerio!",2019-10-11 01:35:19,good helpfulthe challenges really help lot recalling previous studies,challenges,challeng
14150,14150,14019,2019-10-10 15:59:25,,"Edit: Ok, this is pretty nice app, even though it was a bit confusing to see print() being used to somehow show graphics. Also I understand that yes, you need money, and the only way is to either make people pay or watch ads, but when though it *is* reasonable, it keeps my customer experience away from 5/5.",4,,A Google user,,NEGATIVE,70b23551-d242-4f4b-aec0-9b77b95c92ce,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,13.0,1.4.15,"Thank You, Valtteri! 😊

Our first priority is to help you achieve your dream, and then we want to be sustainable enough to add more quality courses. So, if you have any suggestions, please let us know at programming.hero1@gmail.com

Appreciate your support!
Love from team Programming Hero! ❤️",2019-10-14 17:54:35,edit ok pretty nice app even though bit confusing see print used somehow show graphics also understand yes need money way either make people pay watch ads though reasonable keeps customer experience away 55,status quo sloth,custom
14213,14213,14082,2019-10-05 03:24:40,,This is no doubt the best app I have ever seen in the play store. Before this app I never thought that learning programming can be so fun. You guys have really deliver a lots of value by helping us to understand the concept in such simple and fun way. Although in future updates I wish we will see more advanced concepts and lots of practical examples.,5,,A Google user,,POSITIVE,b965b273-1cfb-4082-a0fc-d42931fd4d3e,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,34.0,1.2.21,"Thank you, Sandesh

Please keep exploring all programming concepts.

Here is our future updates for you-
This month, existing Feature improvement
November, Web development(HTML, CSS, JavaScript)
December, More coding projects(Python)
January, App development(Java)

Please share this app with 2 of your friends

💖💖💖 Love from team Programming Hero",2019-10-07 08:21:03,doubt best app ever seen play store app never thought learning programming fun guys really deliver lots value helping us understand concept simple fun way although future updates wish see advanced concepts lots practical examples,torture breaks,live
14314,14314,14183,2019-09-29 01:58:28,,Easy to use with great easy to understand examples. I'm really enjoying learning to code so far and I love how the app entice you into taking up challenges.,5,,A Google user,,POSITIVE,7848688b-76d7-4343-a2df-ea67b555e7a0,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,1.4.15,"Thank you, Jacques

Please keep exploring all programming concepts we have

We will release web development(HTML, CSS, JavaScript in our October release), app development(Java in December), more fun coding projects(Python in November). We will keep working hard

Please share this app with 2 of your friends

💖💖💖 Love from team Programming Hero",2019-09-29 06:58:27,easy use great easy understand examples im really enjoying learning code far love app entice taking challenges,challenges,challeng
14322,14322,14191,2019-09-28 15:02:35,,"Coding has never been easier, Especially today. This is like spoonfeeding someone how to code, Even a kid could learn off of this. I appreciate all the work you guys put in into this app! Remarkable!",4,,A Google user,,POSITIVE,ad9f759e-67be-400c-b77e-905c04175ba0,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,1.4.15,"WOW Mad King

Your feedback is very encouraging for us.Appreciate your feedback

We will release web development(HTML, CSS, JavaScript in our October release), app development(Java in December), more fun coding projects(Python in November). We will keep working hard

Please share this app with 2 of ur friends

💖💖💖 Love from team Programming Hero",2019-09-29 06:54:11,coding never easier especially today like spoonfeeding someone code even kid could learn appreciate work guys put app remarkable,boosters,special
14366,14366,14235,2019-09-26 11:30:50,,TRUE AND IMPORTANT FEEDBACK : They deleted my first comment and now it seems critical! This app will collect a lots of your personal data in the disguise of 'input' from you to run the code. Be aware!,3,,A Google user,,POSITIVE,17874a70-8279-489b-a45f-dc53f409e302,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,1.4.15,"Hello Abdul, 

Looks like, we didn't delete your comment.Instead, it shows you updated the review. Feel free to reach out at Programming.Hero1@gmail.com

And it's common to make learning fun and relatable. That's why we ask to write your name in a variable. Similarly, when learning two date difference, it's common to ask to calculate your age.",2019-09-27 12:58:55,true important feedback deleted first comment seems critical app collect lots personal data disguise input run code aware,status quo sloth,person
14372,14372,14241,2019-09-25 17:51:10,,এক্সসস i have uninstalled it now coz its asking for premium account,5,,A Google user,,NEGATIVE,909f75de-a0d1-4f26-aad3-4b437c4d7bdc,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,,"Thank you, Ethikhal

Please keep exploring all programming concepts we have

We will release web development(HTML, CSS, JavaScript in our October release), app development(Java in December), more fun coding projects(Python in November). We will keep working hard

Please share this app with 2 of your friends

💖💖💖 Love from team Programming Hero",2019-09-25 17:48:42,eksss uninstalled coz asking premium account,status quo sloth,account
14464,14464,14333,2019-09-22 10:28:44,,Really love this app. Teaches you step by step. The challenges are amazing and the interface is exquisite. I love it.,5,,A Google user,,POSITIVE,3adc23bb-922a-4774-950b-f90e5f4c705e,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,1.4.15,"Thank you, Ijeoma

Please keep exploring all programming concepts we have

We will release web development(HTML, CSS, JavaScript in our October release), app development(Java in December), more fun coding projects(Python in November). We will keep working hard

Please share this app with 2 of your friends

💖💖💖 Love from team Programming Hero",2019-09-25 22:23:28,really love app teaches step step challenges amazing interface exquisite love,challenges,challeng
14474,14474,14343,2019-09-22 04:23:40,,A great help to me especially that I'm an IT student.,5,,A Google user,,POSITIVE,89647c0b-e777-47a0-b963-87d6976fa311,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,1.4.15,"Thank you, NhiiCooLee

Please keep exploring all programming concepts we have

We will release web development(HTML, CSS, JavaScript in our October release), app development(Java in December), more fun coding projects(Python in November). We will keep working hard

Please share this app with 2 of your friends

💖💖💖 Love from team Programming Hero",2019-09-25 18:24:28,great help especially im student,boosters,special
14636,14636,14505,2019-09-09 20:47:29,,I love the challenges that pops up suddenly because it helps review what I learnt before. The learning process is very fun too. The explainations are also easy to understand.,4,,A Google user,,POSITIVE,14bf5afd-fa43-4677-8050-997cf56970a0,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,1.4.10,"Thank you, Wendy

Please encourage us with a 5-star rating.

We just released database, & 100+ real-world coding problems this week. Then will add multiple real-world projects and will work on web development(October release), app development(Java), etc.

Please share this app with 2 of your friends

💖💖💖 Love from team Programming Hero",2019-09-13 06:56:53,love challenges pops suddenly helps review learnt learning process fun explainations also easy understand,challenges,challeng
14705,14705,14574,2019-08-31 22:35:01,,"I would recommend this app especially for beginners whom want to learn coding.I started off at khans accademy learning HTML and did so very quickly in the course of 1 hour! Then chose this app to carry on exploring the world of computer programming and further my studies and it was perfect especially since I'm only a beginner and having never entered this area of computers before! It was easy to follow with clear concise instructions and with the tests you can choose do to and try it for yourself after learning it, then gives you little rewards which  is both encouraging and constructive. There's no programming vocabulary that is not explained thoroughly  thus not off putting. It is perfectly paced with further options for more examples.what's more it's FREE!  What are you waiting for?",5,,A Google user,,POSITIVE,58b084de-268d-4528-9d1d-b80e26f637a4,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,25.0,1.4.10,"WOW. Sonia

Your feedback is very encouraging. We will keep working harder for more fun features

Please note that we will release database, & 100+ real-world coding problems next week. Then will add multiple real-world projects. After that we will work on web development(October), app development(Java), etc.

💖💖💖 Love from team Programming Hero",2019-09-02 09:43:56,would recommend app especially beginners want learn codingi started khans accademy learning html quickly course 1 hour chose app carry exploring world computer programming studies perfect especially since im beginner never entered area computers easy follow clear concise instructions tests choose try learning gives little rewards encouraging constructive theres programming vocabulary explained thoroughly thus putting perfectly paced options exampleswhats free waiting,boosters,special
14818,14818,14687,2019-08-18 01:10:32,,"Great UI. Maybe you will find this suitable for kids, but is good too for adults after few challenges",5,,A Google user,,POSITIVE,54cfd2de-8f93-46d1-91cd-cb956d99f3b3,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,1.4.10,"Hello Sorin

We are keeping teenage in our mind while adding contents.

Also note that we will add database, & 100+ real-world coding problems in two weeks. Then will add multiple real-world projects, courses on web development, app development(Java), etc.

Please share this app with 2 of your friends

💖💖💖 Love from team Programming Hero",2019-08-19 16:52:10,great ui maybe find suitable kids good adults challenges,challenges,challeng
14903,14903,14772,2019-08-07 05:15:34,,honesty I started off with a different app but once I got through the first tiny sliver of content the money hungry devs were already trying to force a premium subscription down my throat to get any further so I gave up on that and came here then I saw the reviews now I didn't really read the reviews I just looked at the devs replies and saw the way they replied to everyone leaving a review and that they were not trying to get money through a coding app instead they just wanted to teach,5,,A Google user,,NEGATIVE,a73b524b-4be2-40d6-a62c-c4d0e5e7055d,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,1.0,1.4.10,"Wow. Cryptic Spoon

Your feedback is very encouraging. We will keep working hard to make this app better. Our next mission is to add database, projects to provide a complete python course. Then we will work on web development, app development(Java), etc.

Please share this app with 2 of your friends

💖💖💖 Love from team Programming Hero",2019-08-08 04:07:51,honesty started different app got first tiny sliver content money hungry devs already trying force premium subscription throat get gave came saw reviews didnt really read reviews looked devs replies saw way replied everyone leaving review trying get money coding app instead wanted teach,torture breaks,live
14907,14907,14776,2019-08-06 09:58:40,,"I have some extra time besides study, so I wanted to learn programming as I was interested, but I live in a developing rural area where there is no institute and no books to learn programming. I will move to a city after graduating but I won't have time then. So I thought It won't be possible for me to learn programming, but somehow I've found the app and now I feel like WOW! I found something far better than I expected and It harmonized my lerning with time. GRATEFUL!",5,,A Google user,,POSITIVE,9a84ea4c-d1d6-48ef-baae-97eeed20c91e,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,1.0,1.4.10,"Thank you, Iqbal

We are super happy and inspired by hearing your feedback. 

Please keep exploring and learning. Next we will add database, more projects to provide a complete python course. Then we will work on web development, app development(Java), etc.

Please share this app with 2 of your friends

💖💖💖 Love from team Programming Hero",2019-08-06 12:14:21,extra time besides study wanted learn programming interested live developing rural area institute books learn programming move city graduating wont time thought wont possible learn programming somehow ive found app feel like wow found something far better expected harmonized lerning time grateful,torture breaks,live
14966,14966,14835,2019-07-27 10:43:27,,"it's all about making money. not anything else. I know money supports you to live, but our condition in iran is different, you think we can pay that easy? but there is no international Bank in here. make it free for some reason.",1,,A Google user,,NEGATIVE,4af3ffbf-95e2-4495-bc8a-72a441136ec8,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,1.0,1.4.10,"Hello DMV

It's not all about money. We kept 90% of the content available for everyone.

Also, we have the option to Refer 3 friends to get premium access for 3days

I hope you will appreciate 90% of the open content than hang up on 10% that also you can get access.

Other leading Programming apps has 90% content behind paywall asking for $100/year",2019-07-27 15:00:03,making money anything else know money supports live condition iran different think pay easy international bank make free reason,torture breaks,live
14989,14989,14858,2019-07-24 11:38:54,,its not syncing with my Google account. so bad!,1,,A Google user,,NEGATIVE,2f7404e0-9fce-4c4e-9a33-ba8e5d9a39c3,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,,"Hello Rushikesh, 

Please give us more information about not syncing. 

Does the app is not savings the gems or progress. Or you are facing any other issues. We can help you on that. If possible, please share screenshot at Programming.Hero1@gmail.com

We are extremely sorry for the inconvenience. And are here to solve the issue.",2019-07-24 11:44:31,syncing google account bad,status quo sloth,account
15076,15076,14945,2019-07-10 19:12:44,,"good app great for beginners, too bad you cant test out of certain lessons, too bad it has premium lessons but asks premium questions on standard quizes, too bad you cant change your avatar based on achirvments you have, it auto selects the most recent achievement",2,,A Google user,,POSITIVE,ae950a5d-6b14-48bb-a9ad-2d660b0a3af3,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,1.4.6,"Hello Xozriv
You don't have to pay. Just refer 3 friends to access premium contents for 3days.

We are very careful and never ask premium lessons questions in the challenges

Also, we allow non-premium learners to finish their journey. When you finish everything before a premium lesson, you will see Tap to continue button.

We wish you all the best",2019-07-10 19:35:30,good app great beginners bad cant test certain lessons bad premium lessons asks premium questions standard quizes bad cant change avatar based achirvments auto selects recent achievement,avatar,avatar
15095,15095,14964,2019-07-08 14:17:34,,"i love this app so much,it challenges the traditional way of learning which increases more interest from beginners to learn in a more interactive way that fuels passion.",5,,A Google user,,POSITIVE,f4487784-5dd1-4c18-ba8b-8f0c75f10f6d,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,1.4.6,"WOW Phumzile

Your feedback is very encouraging and inspiring. We will keep working hard to add more features. 

Please note, we will release Coding Playground, Build your own game this month. Then we will add more programming courses like web development, app development, etc.

Happy Programming

💖💖💖 Love from team Programming Hero",2019-07-09 09:54:42,love app muchit challenges traditional way learning increases interest beginners learn interactive way fuels passion,challenges,challeng
15109,15109,14978,2019-07-07 06:36:45,,"Really enjoying the user friendly courses and quizes. The added humor, quiz challenges and mini features add alot of fun and keep it from being boring or overly tedious. One request is for a new project. I'm learning Python specifically too enhance my ability to create a more custom chatbot than what a platform could offer. I would love if you guys could add a chatbot project, thank you",5,,A Google user,,POSITIVE,92f78097-f461-454d-855f-ca5b00ca09e4,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,7.0,1.4.6,"Thank you, Andrew.

Appreciate your feedback and encouragement.

Please note, our current goal is to release Coding Playground, Build your own game this month. Then build a complete journey (beginners to job hunting). Then planning to add more programming courses like web development, app development, etc.

Some day, we might add a chatbot project.",2019-07-07 07:04:13,really enjoying user friendly courses quizes added humor quiz challenges mini features add alot fun keep boring overly tedious one request new project im learning python specifically enhance ability create custom chatbot platform could offer would love guys could add chatbot project thank,"challenges, status quo sloth","challeng, custom"
15175,15175,15044,2019-06-26 17:45:09,,Awesome App... Great app for beginners and this app gradually make you mid level developer... I have learned a lot. thanks to the team who built this kind of fun app.. not like boring one... my request will be for this app..make more learning games with harder challenges .. Best of luck 👍👍👍👍,5,,A Google user,,POSITIVE,a93e3ce5-9143-40ad-9194-9193c4c4aa0f,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,1.0,1.4.6,"WOW.

Thank you Karina.

Your feedback is very encouraging. We Will keep working hard and adding advanced contents.

Please note, we will release Code Playground, Build your own game in July. Then we will add more fun games, courses like web development, app development (java), etc.

Happy Programming

💖💖💖 Love from team Programming Hero",2019-06-26 22:39:47,awesome app great app beginners app gradually make mid level developer learned lot thanks team built kind fun app like boring one request appmake learning games harder challenges best luck,challenges,challeng
15215,15215,15084,2019-06-21 09:59:49,,good app for beginners. Please add general Hindi language to this application which facilitates learning coding. Distinguished special Hindi should not be a language.,5,,A Google user,,POSITIVE,f59fbd49-826b-4c58-bb3a-90ad3b403a85,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,1.4.5,"Thank you, Ruppi, for trying out Programming Hero.

Please note, we will release Build your own game from scratch in July. Then we will add courses like web development, java, C, etc.

Stay tuned & encourage us by telling 2 of your friends about this app

Happy Programming

💖💖💖 Love from team Programming Hero",2019-06-18 09:38:35,good app beginners please add general hindi language application facilitates learning coding distinguished special hindi language,boosters,special
15219,15219,15088,2019-06-21 03:10:28,,"The latest updates looks great but it deleted most of my progress. edit: I notised that the challenges and steps that were reset had been updated with new content. I can understand how it reset then and in a way it adds to the experience, being forced to redo previous steps turns out to be good for newbies.😊 edit2: You're doing a great job with the app. I have been using repl.it online python compiler along side your app. This might be the best way for me to learn coding. Again good job guys",5,,A Google user,,NEGATIVE,0e9cc240-82f0-471e-870a-156c0a85ec38,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,8.0,1.4.5,"We love repl as well.

In the build your game, we will recommend it

Please note, we will release Build your own game in July. Then we will add code playground, more fun games, courses like web development, java, C, etc.

Stay tuned & encourage us by telling 2 of your friends about this app

Happy Programming

💖💖💖 Love from team Programming Hero",2019-06-21 07:19:20,latest updates looks great deleted progress edit notised challenges steps reset updated new content understand reset way adds experience forced redo previous steps turns good newbies edit2 youre great job app using replit online python compiler along side app might best way learn coding good job guys,challenges,challeng
15385,15385,15254,2019-05-28 03:54:19,,"Special thanks to the world best teacher i really enjoyed ur method of teaching porgramming i seen more than 200 tut but i didnt understand the way they are giving the lesson, the first time i see this app i have neglected it by saying even vidio tut didnt teach a person, how the app will teach a person, hence i install it to see d features but immidiately i have started enjoying it, so this app is the only way 2 learn the basic of phython. Special tnx Mr. Developer ever and best teacher ever",5,,A Google user,,NEGATIVE,0706adf6-dc27-4b08-ba0a-f1342aa50900,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,1.3.14,"Wow Umar

Your feedback is very encouraging.

Thank you very much 

Please note, we will release OOP next month. Then build ur own game from scratch. Then we will add other courses like web development, java, C/C++, etc.

Stay tuned & encourage us by telling 2 of your friends about this app

Happy Programming

💖💖💖 Love from team Programming Hero",2019-05-28 20:39:36,special thanks world best teacher really enjoyed ur method teaching porgramming seen 200 tut didnt understand way giving lesson first time see app neglected saying even vidio tut didnt teach person app teach person hence install see features immidiately started enjoying app way 2 learn basic phython special tnx mr developer ever best teacher ever,"boosters, status quo sloth","special, person"
15396,15396,15265,2019-05-27 00:31:05,,"plz change the ice cream challenge, my phone is very laggy so it would really help if you do change it",2,,A Google user,,NEGATIVE,84bee2e5-9e3b-466b-892f-025bda33ff3f,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,1.0,1.3.14,"Hello Bojoberlin,

We released an improved version today.  Please make sure you are registered and then update the app. Wait a few minutes for data to sync.

And then performance will be better. If performance gets better, please give us a 5star ratings.

If you still face the issue please inform us at codinism@gmail.com",2019-05-27 10:49:40,plz change ice cream challenge phone laggy would really help change,challenges,challeng
15465,15465,15334,2019-05-17 09:37:20,,"Neat interface and explains Python code in an easy way, however some content is trapped behind a pay-wall and you can't complete some sections without paying for premium. Some lessons could also be elaborated on and more testing of knowledge would be appreciated.",4,,A Google user,,NEGATIVE,da45d5eb-93ca-42a5-bf97-fd412cc7f0c4,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,1.3.14,"Hi Stephen, 
You should be able to proceed without becoming a premium learner.
 
Once you are done everything before a premium lesson,  at the bottom of the lessons, you will see ""Tap to continue"". 

Alternatively,  you can just go to the home screen and will be able to proceed.

Let us know if you face any issues at codinism@gmail.com",2019-05-17 09:39:17,neat interface explains python code easy way however content trapped behind paywall cant complete sections without paying premium lessons could also elaborated testing knowledge would appreciated,torture breaks,paywal
15481,15481,15350,2019-05-15 19:19:09,,Wonderful app help me a lot.This app is a great ways of learning new things.I hope every person using this app would become a great programmer while using this app as their beginning programmer app 😊,5,,A Google user,,POSITIVE,5bcd0107-2de9-4aed-b22f-e121ca9ec7ca,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,1.3.14,"Wow. SSJ Studio.
Your feedback is very encouraging

Please note, we will release algorithms next week, and OOP later this month. Then we will add other Programming languages like java, C, C#, web development, etc.

Stay tuned & encourage us by telling 2 of your friends about this app

Happy Programming

💖💖💖 Love from team Programming Hero",2019-05-16 11:16:57,wonderful app help lotthis app great ways learning new thingsi hope every person using app would become great programmer using app beginning programmer app,status quo sloth,person
15552,15552,15421,2019-05-07 18:48:01,,May be this is the best app for learning programming. It's so fun in learning code along with making a game. Loved the idea. There should be a feature to challenge others in the forum.,5,,A Google user,,POSITIVE,c0b8bc65-4c67-415c-8ab4-01197d58acc7,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,1.3.6,"Thank you, My Playlist, for trying out Programming Hero.

Please note, we will be releasing a brand new basketball game tomorrow night.

Also, we are working on to add  algorithms, OOP, this month. And then we will add other Programming languages like java, C, etc.

Stay tuned.

Happy Programming.

💖💖💖 Love from team Programming Hero.",2019-05-09 10:18:38,may best app learning programming fun learning code along making game loved idea feature challenge others forum,challenges,challeng
15659,15659,15528,2019-04-22 00:13:18,,"great job!! I love how the learning process got gamefied, the challenges and the badges, i would recommend to improve on the graphics, and the details about the UI",4,,A Google user,,POSITIVE,f8321781-efe3-4228-bdeb-32a56da546c1,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,1.3.6,"Thank you, Esteban for your valuable feedback.

We are working on the design. In June,  we will release our new design. Appreciate your support.

Please stay tuned.

Happy Programming.

💖💖💖 Love from team Programming Hero.",2019-04-22 08:17:54,great job love learning process got gamefied challenges badges would recommend improve graphics details ui,challenges,challeng
15880,15880,15749,2019-04-14 03:17:17,,"Wonderful App, downloaded it from Antik Vai's description. For Biginers it's a blessing i think. but from me personally, I want a c version of this game as well as python. plan is i will learn python for fun and c for my college course. really looking forward for new updates and different languages. Thanks again for making this wonderful app witn this wonderful concept.",5,,A Google user,,POSITIVE,b56e71fc-a513-41ef-8efe-8bdb96860cef,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,3.0,1.3.6,"Thank you, Unpredictable Gaming, for trying out Programming Hero.

Please note that we are working on to add  algorithms, OOP, and more fun games. And then we will add other Programming languages like java, C, etc.

Stay tuned.

Happy Programming.

💖💖💖 Love from team Programming Hero.",2019-04-14 08:47:20,wonderful app downloaded antik vais description biginers blessing think personally want c version game well python plan learn python fun c college course really looking forward new updates different languages thanks making wonderful app witn wonderful concept,status quo sloth,person
