Unnamed: 0,date,content,rating,isEdited,userName,title,developerResponse,sentiment,matched_python,reviewId,userImage,review,thumbsUpCount,reviewCreatedVersion,replyContent,repliedAt,standardizedReview
87012,2018-02-19 15:30:39,,5,,A Google user,,,POSITIVE,python,80849d49-2d34-40cf-aeaf-516a9057f4cf,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Its a great app to learn coding.... So far i'm learning python....and its free as well....so go for it...you're not gonna regret it....Thanks SoloLearn...keep it up...,0.0,2.0.1,,,great app learn coding far im learning pythonand free wellso go ityoure gonna regret itthanks sololearnkeep
87232,2018-02-17 23:21:02,,5,,A Google user,,,POSITIVE,python,3ef569a2-c82a-430b-b8ba-d8aecfc4d670,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Best app to learn c++,python etc",0.0,2.0.1,,,best app learn cpython etc
87395,2018-02-16 09:36:40,,5,,A Google user,,,NEGATIVE,python,cc619e21-61e6-41c9-ae4f-73fedb060e3d,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Try to include the concepts of python tool kits like pandas and numpy,0.0,2.0.1,,,try include concepts python tool kits like pandas numpy
87579,2018-02-14 08:54:07,,5,,A Google user,,,POSITIVE,python,36086238-9fb0-452e-89ab-612f07f3dfb1,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Nice app Am learning python 3 from it,0.0,2.0.1,,,nice app learning python 3
87643,2018-02-13 16:04:19,,5,,A Google user,,,POSITIVE,python,5d62b754-ebaa-4827-9e42-b58e1bdb0982,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"This is very nice app for learning   Computer languages like python, c, html and others and you can cod in this is awesome hey¡ if seeing this comment and thinking is a good app for learning yes or no i will just say just click on the install button.",0.0,2.0.1,,,nice app learning computer languages like python c html others cod awesome hey seeing comment thinking good app learning yes say click install button
87743,2018-02-12 16:45:24,,5,,A Google user,,,POSITIVE,python,ba21c80a-08bb-4e14-948a-47df63f92cce,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Awesome app and easy to learn code. I now feel confident in java, c++, python, html, and working on writing my own code! All for freeee!! Awesome",0.0,2.0.1,,,awesome app easy learn code feel confident java c python html working writing code freeee awesome
87906,2018-02-11 04:58:12,,5,,A Google user,,,POSITIVE,python,2ad78dfd-1535-478a-9241-5c9ba65847c0,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Excellent for python learning ...,1.0,2.0.1,,,excellent python learning
87962,2018-02-10 15:32:42,,5,,A Google user,,,POSITIVE,python,899c4ba3-34c8-482c-b202-b8c6abbc872c,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It's an amazing app to learn coding on it has many different languages of code (c++ python html JavaScript and many more) it also comes with coding playground do you can mess around with different lines of code.,0.0,2.0.1,,,amazing app learn coding many different languages code c python html javascript many also comes coding playground mess around different lines code
88234,2018-02-07 20:12:32,,5,,A Google user,,,POSITIVE,python,615e6572-c98e-43b0-91b3-07934880a5fe,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I love that you can code directly in the app. Really fantastic learning tool.  I have programmed with python a lot, and this app taught me so much!",0.0,2.0.1,,,love code directly app really fantastic learning tool programmed python lot app taught much
88382,2018-02-06 09:48:18,,4,,A Google user,,,POSITIVE,python,2c6f1bf6-5e55-4a36-b907-04cc60aa4dfd,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,That's good for learning codings... But many things are to be improved in code playground(especially python3),1.0,,,,thats good learning codings many things improved code playgroundespecially python3
88421,2018-02-06 01:32:27,,5,,A Google user,,,POSITIVE,python,11e72326-3e6a-4164-b88a-b12dd6ec3205,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I'm an electrical engineer learning python 😂,0.0,2.0.1,,,im electrical engineer learning python
88448,2018-02-05 19:28:51,,5,,A Google user,,,POSITIVE,python,4a809d29-05e2-4011-ad79-74e2206f9f69,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This is a great app for learning python on the move,0.0,,,,great app learning python move
88583,2018-02-04 13:52:43,,5,,A Google user,,,POSITIVE,python,082674e1-9ac9-4e81-8d5f-db3107f3e5d2,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good way to study on python while away from the computer.,0.0,2.0.1,,,good way study python away computer
88719,2018-02-03 11:46:33,,4,,A Google user,,,POSITIVE,python,9b5f1ea5-d8c1-4415-8d3c-7481b209b2d6,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,fine so far. Needs a python console though,0.0,2.0.1,,,fine far needs python console though
88784,2018-02-03 00:45:02,,5,,A Google user,,,POSITIVE,python,3e8e48f6-7eb6-4c98-9f8d-7cd1da2ef278,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Right now I'm learning Python and it's been great. It goes at a good pace thats it's not too fast but also not boring (usually it just cuts to the case and tells you what things are). It's really easy to go back to old lessons to review an old concepts which makes it work similar to a Python encyclopidia. The only critisms I have is that the quizes can be pritty useless some timsles since they don't really push you to understand what it said. (Sometimes I don't even know why they would ask the question). Also it is kind of annoying that I can't use the old ""Learn Python"" app anymore to learn since it just pushes me to use this app, there's no different in how I learn it's just that I prefer to use the app thats just for python (since its more to the point and has less extra stuff).",0.0,2.0.1,,,right im learning python great goes good pace thats fast also boring usually cuts case tells things really easy go back old lessons review old concepts makes work similar python encyclopidia critisms quizes pritty useless timsles since dont really push understand said sometimes dont even know would ask question also kind annoying cant use old learn python app anymore learn since pushes use app theres different learn prefer use app thats python since point less extra stuff
88831,2018-02-02 11:48:46,,5,,A Google user,,,POSITIVE,python,04f8dc63-7228-4a97-b847-fbe2b49f4a96,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Amazing platform to learn codings specially python.,0.0,2.0.1,,,amazing platform learn codings specially python
88932,2018-02-01 08:51:54,,5,,A Google user,,,POSITIVE,python,aa6099ac-457a-4b50-8061-69317e0e0547,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I'm loving it!  It's a great app to revise python .,0.0,2.0.1,,,im loving great app revise python
89136,2018-01-30 10:41:45,,5,,A Google user,,,POSITIVE,python,6975a877-86e2-42f5-a397-8571b6a01bfb,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Hi, u r d best and easiest way to learn python. Wanna learn AI and Machine Learning.  Can you include courses on those subjects also please?",0.0,2.0.1,,,hi u r best easiest way learn python wanna learn ai machine learning include courses subjects also please
89415,2018-01-28 02:36:42,,4,,A Google user,,,POSITIVE,python,08cb4977-458e-4f9a-9d35-7ceab8173dc5,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great! Sololearn provides a great oppurtunity for people who need a place to start learning a programming language. It makes the  process easier and the only thing you need to learn is your will.  P.S. make an advanced python        course please.,0.0,,,,great sololearn provides great oppurtunity people need place start learning programming language makes process easier thing need learn ps make advanced python course please
89467,2018-01-27 15:20:40,,5,,A Google user,,,POSITIVE,python,05cd6fcb-43e8-4150-8b31-c9ab9c3c7d4c,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Amazing app. Really really helps. Taught myself html and SQL and php so far, gonna tackle python next",0.0,2.0.1,,,amazing app really really helps taught html sql php far gonna tackle python next
89591,2018-01-26 13:40:22,,5,,A Google user,,,NEGATIVE,python,4c54d119-69e6-4b42-b981-3bb5314b51d4,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good app but in python code playground . We cant get correct indent.please give us indent automaticaly,0.0,2.0.1,,,good app python code playground cant get correct indentplease give us indent automaticaly
89797,2018-01-24 19:59:37,,5,,A Google user,,,POSITIVE,python,e03ca6db-1222-42ac-9676-44277082eed8,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Doing python. It is helping me a lot in class,0.0,2.0.1,,,python helping lot class
89896,2018-01-24 00:37:13,,5,,A Google user,,,POSITIVE,python,326e8f93-7c47-4f3d-a10a-1c5184e70488,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Very good & help app. I completed many courses. I will say the content is precise but still complete most things. I especially like the python course. It's equivalent to reading any book on python. Looking forward to have many new courses on latest technologies like spark, Scala, pig etc. Good job guys. Really appreciate your efforts to create this learning app.",1.0,2.0.1,,,good help app completed many courses say content precise still complete things especially like python course equivalent reading book python looking forward many new courses latest technologies like spark scala pig etc good job guys really appreciate efforts create learning app
90133,2018-01-22 05:52:15,,5,,A Google user,,,POSITIVE,python,ad551360-68b2-4bce-8a7a-34bf6356bf0a,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Finding the python lessons very helpful especially the user comments after each lesson.,0.0,2.0.1,,,finding python lessons helpful especially user comments lesson
90296,2018-01-21 02:34:26,,4,,A Google user,,,POSITIVE,python,18ceec42-567f-4958-b647-ddba02f13853,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"It's no.1 app in all html,c,c++, python,html,css,js etc",0.0,2.0.1,,,no1 app htmlcc pythonhtmlcssjs etc
90305,2018-01-21 01:03:55,,5,,A Google user,,,POSITIVE,python,67ffc835-0594-4e9f-b6fd-8fa48ea2c3c2,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Gateway to python ..,0.0,2.0.1,,,gateway python
90960,2018-01-16 12:23:52,,1,,A Google user,,,NEGATIVE,python,78c0b94c-e358-40a6-903d-395b7f2030f4,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"the python3 is a 5 star app... this is not. I can't log in, so I can't really do anything. great idea, terrible execution. I work in a 4 man studio and no one can use the play feature or alter settings as e can't login. thanks.",2.0,2.0.1,"Hi, 
Please contact us via info@sololearn.com and we will help!",2018-01-17 03:38:16,python3 5 star app cant log cant really anything great idea terrible execution work 4 man studio one use play feature alter settings e cant login thanks
91130,2018-01-15 01:39:02,,5,,A Google user,,,POSITIVE,python,a914c7aa-686b-456d-8eb4-654f0962fce1,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,A nice app to begin your programming... I've been studying c++ for a year now and this app helps in improving your programming skills...I was able to learn language like python through the app....I recommend this to everyone out there,0.0,2.0.1,,,nice app begin programming ive studying c year app helps improving programming skillsi able learn language like python appi recommend everyone
91329,2018-01-13 05:02:36,,5,,A Google user,,,POSITIVE,python,c3104115-8907-4bb8-8ce1-0128e225a8e4,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Best app to learn python c++,0.0,2.0.1,,,best app learn python c
91359,2018-01-13 00:51:33,,5,,A Google user,,,POSITIVE,python,96390205-bed0-4fa7-b0bf-769d5bc15998,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Easy way to learn python coding,0.0,2.0.1,,,easy way learn python coding
91423,2018-01-12 07:56:03,,5,,A Google user,,,POSITIVE,python,fa4f20fc-f66c-4f0e-a2b5-654c43148a87,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I think that this app is very useful. I have finished SQL and currently I am doing python. It is very informative and covers some of the most important concepts in both cases. I recommend this app for beginners and also for people that have some knowledge but want to learn something new too. Good job!,0.0,2.0.1,,,think app useful finished sql currently python informative covers important concepts cases recommend app beginners also people knowledge want learn something new good job
91529,2018-01-11 12:12:03,,5,,A Google user,,,POSITIVE,python,3a1b5367-8af8-4851-92bb-97fc009c8b3c,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Easy and fun way to learn and review python,0.0,2.0.1,,,easy fun way learn review python
91530,2018-01-11 12:06:53,,4,,A Google user,,,POSITIVE,python,46ff104c-5629-48bf-9cff-f047f0f89f29,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Interesting and pretty handy for casual learning and brush up.  Has helped me with some things I was trying to learn.  Examples are simple, helpful.  ""Try it yourself"" (python) is pretty cool.  Ability to create/ save code is good.",1.0,2.0.1,,,interesting pretty handy casual learning brush helped things trying learn examples simple helpful try python pretty cool ability create save code good
91666,2018-01-10 08:38:12,,5,,A Google user,,,POSITIVE,python,b44cc5c9-faf1-4945-8f81-a7796093b75c,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Good  but we need more courses on Javascript  like es5  es6 ,Jax and type script also more on python",0.0,,,,good need courses javascript like es5 es6 jax type script also python
91752,2018-01-09 14:34:20,,5,,A Google user,,,POSITIVE,python,8c99ae0f-97cd-4697-b9dc-ea7e2dd6190c,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Excellent app for python learning,0.0,2.0.1,,,excellent app python learning
91910,2018-01-08 09:48:45,,5,,A Google user,,,POSITIVE,python,3ab71e8b-c8f3-49e2-96d2-bbc8026e18ba,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This is one of the best apps which provides basic as well as advanced learning of the various coding languages on a single platform. Made python and html seem so easy. Absolutely loved it!,0.0,2.0.1,,,one best apps provides basic well advanced learning various coding languages single platform made python html seem easy absolutely loved
91927,2018-01-08 07:16:15,,5,,A Google user,,,POSITIVE,python,97f455a6-77a6-4602-9ab9-777d96353c1b,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"This, to me, is one of the best learning apps for choose out there. I can verify that python is one of the most commonly used applications out there for coding too so its definitely good to learn it is you plan on a programming career",0.0,2.0.1,,,one best learning apps choose verify python one commonly used applications coding definitely good learn plan programming career
92052,2018-01-07 07:52:07,,5,,A Google user,,,POSITIVE,python,406e724a-a351-4167-8d2a-e8c4cef6d089,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Glad to see this apps on facebook ads and I'm learning my C++ again. Not just that, another lang is available like Java, Hmtl, python, and even Php many more! Would recommend thid application to the others! Easy to use, easy to understand, can learn whenever you are. The community and the comments were so helpfully! Thank you!",0.0,2.0.1,,,glad see apps facebook ads im learning c another lang available like java hmtl python even php many would recommend thid application others easy use easy understand learn whenever community comments helpfully thank
92337,2018-01-05 04:24:02,,5,,A Google user,,,NEGATIVE,python,53034748-2bcc-43e9-99d4-6b6faa4ce14c,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Learned python while traveling in train 😂,0.0,2.0.1,,,learned python traveling train
92466,2018-01-04 06:55:35,,4,,A Google user,,,POSITIVE,python,0dc8ef25-b356-404f-b34c-df78fea7edcd,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Just started a few days ago. So far its been effective for me to rapidly learn python. I find myself redoing some of the questions for better memory retention.,1.0,2.0.1,,,started days ago far effective rapidly learn python find redoing questions better memory retention
92493,2018-01-04 02:49:32,,5,,A Google user,,,POSITIVE,python,9de80a8a-aa11-4a9f-82f3-bdd7b0a964fa,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I downloaded this app to learn only c and now I have been learning c++, python and html all for free.Great app",0.0,2.0.1,,,downloaded app learn c learning c python html freegreat app
92612,2018-01-03 04:18:42,,5,,A Google user,,,POSITIVE,python,6a809b52-a6ad-4988-ba7f-40053fd57f8c,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Loved it  Put in other languages also like assembly and lot more.... Fix playground bugs for python use also for others..,0.0,2.0.1,,,loved put languages also like assembly lot fix playground bugs python use also others
92992,2017-12-30 05:07:49,,5,,A Google user,,,POSITIVE,python,06ccd7b2-9ad0-49b3-a83a-473ee89f1106,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Love the app. Easy to code and learn. Learned python in a work. Woohoo,0.0,2.0.1,,,love app easy code learn learned python work woohoo
93031,2017-12-29 18:42:59,,5,,A Google user,,,POSITIVE,python,3c71bd22-89fa-4ab2-8b45-4d6d33d42a1a,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Only tried python for now but it's a really great experience,0.0,2.0.1,,,tried python really great experience
93292,2017-12-27 07:45:14,,5,,A Google user,,,POSITIVE,python,37dabecc-0eab-45cf-81ec-8a7f075ce12a,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I mean simply amazing app helped me to learn coding in python.....easy and friendly UI and better than other available options here.✌,0.0,,,,mean simply amazing app helped learn coding pythoneasy friendly ui better available options
93341,2017-12-26 14:58:39,,4,,A Google user,,,POSITIVE,python,31d9a6e9-9137-4802-ade1-965f520b79fa,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Never having made extensive use of tutorial software before, I find the sololearn treatment of python to be readily digested and very available. The information is provided in bite-sized elements, suitable for display on a smartphone. The treatment of the subjects appears to be thorough and accurate, and I have been able to use both the built-in sandbox and python environments on other computers to reinforce the lessons.",0.0,,,,never made extensive use tutorial software find sololearn treatment python readily digested available information provided bitesized elements suitable display smartphone treatment subjects appears thorough accurate able use builtin sandbox python environments computers reinforce lessons
93678,2017-12-23 02:07:20,,5,,A Google user,,,NEGATIVE,python,102eaf96-88dd-4a38-91a2-04ee77ac19fe,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It's good for python. Trying c++ next,0.0,2.0,,,good python trying c next
94206,2017-12-17 11:02:42,,5,,A Google user,,,POSITIVE,python,1fba599e-b94f-4a81-a070-839e694d5e83,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It Is Too Nice and Helpful and easy to use..  Superbb idea... Best and great learning tool ever i seen. Nice user interface... It is support multiple languages like java swift python c js html css ruby its awesome.... If u want to learn the core of the lang use this...,21.0,2.0,,,nice helpful easy use superbb idea best great learning tool ever seen nice user interface support multiple languages like java swift python c js html css ruby awesome u want learn core lang use
94216,2017-12-17 09:23:55,,5,,A Google user,,,POSITIVE,python,6bf03595-1adb-400a-bbf7-db6b299433d7,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"This app is amazing, I had all ready learned python and JavaScript entirely through books and I decided to move on to more game development based languages. This has helped so much. I have learnt almost half of C++ in about 2 days. I will definitely use this in the future to learn the available languages!",1.0,2.0,,,app amazing ready learned python javascript entirely books decided move game development based languages helped much learnt almost half c 2 days definitely use future learn available languages
94290,2017-12-16 12:54:52,,5,,A Google user,,,POSITIVE,python,0baa7afa-e58e-4c7f-a006-43f10d151304,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I was so green in python,thanks for everything soloLearn",0.0,2.0,,,green pythonthanks everything sololearn
94393,2017-12-15 10:22:10,,5,,A Google user,,,POSITIVE,python,dc9acbe8-543c-48e4-a08e-8e461ac30a9e,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great app to help you learn new programming languages. I am learning python and it is amazing :-),0.0,1.6.2,,,great app help learn new programming languages learning python amazing
94396,2017-12-15 10:01:46,,5,,A Google user,,,POSITIVE,python,103c0d6b-cc46-48ae-8d07-1e9960988236,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This is a really cool way to learn basic python skills.,0.0,1.6.2,,,really cool way learn basic python skills
94445,2017-12-14 16:00:01,,5,,A Google user,,,POSITIVE,python,ca35311c-a26b-46a5-a84c-d715722fdd7d,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Excelent way to start understanding how basics work in python,0.0,1.6.2,,,excelent way start understanding basics work python
94540,2017-12-13 17:52:04,,4,,A Google user,,,POSITIVE,python,94643e2c-518f-4024-8850-84ef196d3da6,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good app to learn python,0.0,1.6.2,,,good app learn python
94750,2017-12-11 06:29:09,,5,,A Google user,,,POSITIVE,python,c9747ecf-280b-4612-ac50-6d6e03400b3d,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great application for a programmer to learn python as a new language . Very precise and time saving example used. The greatest advantage is to run code on this app itself.,0.0,1.6.2,,,great application programmer learn python new language precise time saving example used greatest advantage run code app
95215,2017-12-06 03:06:55,,5,,A Google user,,,POSITIVE,python,593c145c-33b8-4a24-aa44-041589a042a0,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Best app to learn code.The examples are easy to understand and easy to practice.Right now I am learning python and this app has made it easier and interesting to learn.Highly recommended for those who wants to learn coding.The other users are interactive also help each other if anyone get stuck at some problem.,0.0,1.6.1,,,best app learn codethe examples easy understand easy practiceright learning python app made easier interesting learnhighly recommended wants learn codingthe users interactive also help anyone get stuck problem
95217,2017-12-06 02:43:40,,5,,A Google user,,,POSITIVE,python,5f895e8b-cfad-4d64-9487-b24f958a95bd,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Great app for an into into python, trying to self teach Biopython and this app has helped alot.  Could do with some tester lessons so you write the entirety of code for a question.",0.0,1.6.1,,,great app python trying self teach biopython app helped alot could tester lessons write entirety code question
95513,2017-12-02 23:24:57,,4,,A Google user,,,NEGATIVE,python,8cb50cd4-5970-4918-afd4-a2457c091bb5,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It's like a supermen of the learning app for python,0.0,1.6.1,,,like supermen learning app python
