Unnamed: 0,date,developerResponse,review,rating,isEdited,userName,title,sentiment,standardizedReview,mentionedFeature,mentionedSynonyms
1528,2018-10-08 12:17:54,"{'id': 5418724, 'body': ""Hi there. Many thanks for using Mimo and for submitting your review. We're glad to hear that you enjoy our courses. Keep up the good work and happy coding!"", 'modified': '2018-10-09T08:36:24Z'}",To begin with I was a little skeptical that an app would have the capability of comprising such a difficult subject as coding into small incremental lessons that teach and coach you along the way from beginners to expertise. The investment of $2.99 a month into an app compared to $9.99 a month into Xbox Live was quite the mental battle if I do say so myself. What I can say is that when you finish a lesson and feel that you’ve accomplished more towards your future endeavors honestly it’s priceless.,5,False,Blue Beacon Projects,Great app,POSITIVE,begin little skeptical app would capability comprising difficult subject coding small incremental lessons teach coach along way beginners expertise investment 299 month app compared 999 month xbox live quite mental battle say say finish lesson feel youve accomplished towards future endeavors honestly priceless,torture breaks,live
1529,2018-06-21 16:49:49,"{'id': 3935784, 'body': 'Hi Pepsiclutch, thanks for taking the time to give feedback! We offer about 15 minutes of free content before asking you for a subscription. We want to make Mimo affordable for as many users as possible while allowing us to pay rent and salaries. 10 $ a month (and it gets cheaper the longer you plan to stay with us) is a rather fair price compared to school / university courses or textbooks. The app aims at beginners at coding. We are trying to start with basics and concepts to avoid a steep learning curve and to keep learning with Mimo fun and engaging. We are sorry that the app is not providing content at your experience level right now. This being said, we understand that users need more time to make a decision about a subscription. We are currently working on making it clearer what to expect for the price you pay and on more free content before asking for one. Stay tuned! We would be happy to welcome you back later, your team at Mimo.', 'modified': '2018-06-22T06:50:31Z'}","The all seemed promising and I thought it was all completely free. After finishing the first lesson which seemed a little to simple (stuff like spelling “print” and putting 1,2 and 3 in the right order) I was shown a pay wall of $10 a month. This seemed way to steep to me for what the application had shown me. The beginning lesson showed me absolutely nothing except that I can spell and count. The developers show they care about the app and their customers but they’ve got to implement more, way more before I’d be willing to spend that much money on this. I could learn swift from other sources for free. Has potential but it just isn’t there yet.",2,False,Pepsiclutch,Has promise but executed very poorly.,NEGATIVE,seemed promising thought completely free finishing first lesson seemed little simple stuff like spelling print putting 12 3 right order shown pay wall 10 month seemed way steep application shown beginning lesson showed absolutely nothing except spell count developers show care app customers theyve got implement way id willing spend much money could learn swift sources free potential isnt yet,status quo sloth,custom
1530,2018-01-08 00:38:21,,"The app seems polished and operates very well. And as someone who has literally no programming experience, I was excited to get started. And in there lies the problem. The app takes you through an “introduction” course and after that, all the courses are restricted unless you pay for the monthly subscription. I would have zero problem paying for a subscription for something that I know I want to use. But how am I supposed to know that this app is right for me if I don’t have some kind of free trial? Doesn’t even have to be long. Give us a 3 day free trial. 
Until I can feel comfortable with making the purchase, I won’t be a customer.",2,False,Mach12341234,I wouldn’t bother,NEGATIVE,app seems polished operates well someone literally programming experience excited get started lies problem app takes introduction course courses restricted unless pay monthly subscription would zero problem paying subscription something know want use supposed know app right dont kind free trial doesnt even long give us 3 day free trial feel comfortable making purchase wont customer,status quo sloth,custom
1532,2018-12-20 23:08:04,,"It seems like a great app -better than solo learn maybe- but you only get to try the very first intro segment of lessons before you hit the surprisingly expensive paywall.  Sure the openers seem great but I want to experience the lessons a bit longer to make sure it’s working before I commit to such a pricey investment.  If I were able to sample more, I could be inclined to pay up, but I don’t feel comfortable doing so not knowing the quality after the intros.   If I could experience a lesson a bit longer, I might buy in.  I hope the devs make the demo longer",3,False,funnyladyMars,"Devs, consider a larger demo allowance. Paywall too fast",NEGATIVE,seems like great app better solo learn maybe get try first intro segment lessons hit surprisingly expensive paywall sure openers seem great want experience lessons bit longer make sure working commit pricey investment able sample could inclined pay dont feel comfortable knowing quality intros could experience lesson bit longer might buy hope devs make demo longer,torture breaks,paywal
1541,2017-06-19 05:52:36,"{'id': 615355, 'body': ""Thanks for your feedback. We want you to be able to try the app before committing to anything. That's why we're a free app that lets you access the first chapters before forcing you to buy. Interested in more advanced courses? You can try the first two chapters of any course. Just add a course to your list and start learning. Does that make sense for you?"", 'modified': '2017-06-21T07:40:24Z'}","The user experience is intriguing. I would've loved to see a little more, so I could get a feel for what education/experience I could expect down the road. However they ask you to go premium after giving you ONLY TWO basic courses, that a nutless monkey could complete. I would like this more if I got a chance to see the potential of this app. Since they don't deliver that, it makes no sense to pay a ridiculous amount per month/year/6 months. Seems like they focused more on getting payment, and less on capturing attention span.",3,False,Eyeslander,Interesting so far...,NEGATIVE,user experience intriguing wouldve loved see little could get feel educationexperience could expect road however ask go premium giving two basic courses nutless monkey could complete would like got chance see potential app since dont deliver makes sense pay ridiculous amount per monthyear6 months seems like focused getting payment less capturing attention span,torture breaks,live
1548,2017-12-17 03:02:45,,"Hey mimo , so ive been using ur app a bit lately and its really amazing , and i really want to continue on using mimo but its kind of a high price, like 50$ for one year is actually something u should think about and some people may just leave the app because of the price for the premium so i saw the reviews and all the people are asking for the price to be lower and i agree it would get you more customers including me and people wouldnt think they are being scammed, but overall great app",4,False,ZophGFX ❤️✌️,Pricing,POSITIVE,hey mimo ive using ur app bit lately really amazing really want continue using mimo kind high price like 50 one year actually something u think people may leave app price premium saw reviews people asking price lower agree would get customers including people wouldnt think scammed overall great app,status quo sloth,custom
1556,2016-08-22 23:30:53,,"I realize that you guys have most definitely invested a lot of work into this wonderful app, and, truly, $50 a year seems like a reasonable price for a whole dozen of courses, but there should be more purchasing options for those willing to extensively try specific courses at first. I personally would appreciate a monthly $4 subscription for at least a single course.",5,False,leonid.t,Needs more purchasing options,NEGATIVE,realize guys definitely invested lot work wonderful app truly 50 year seems like reasonable price whole dozen courses purchasing options willing extensively try specific courses first personally would appreciate monthly 4 subscription least single course,status quo sloth,person
1557,2018-06-12 12:52:56,"{'id': 4651818, 'body': 'Hi TheMacMan49! Great to read that we support your learning success with our user interface! Thanks for sharing your experience with us and others, it means the world to us!', 'modified': '2018-08-14T13:26:31Z'}","I love it.  I find it easy to navigate easy to understand the instructions and I’m capable of going back and correcting wrong answers that makes it easier to learn. People learn from mistakes more so than the things they got correct. Just like spelling class, you remember the words you had to write out 10 times because you got the wrong more than the one you already knew.",5,False,TheMacMan49,New Coder,POSITIVE,love find easy navigate easy understand instructions im capable going back correcting wrong answers makes easier learn people learn mistakes things got correct like spelling class remember words write 10 times got wrong one already knew,visual grave,learn mistak
1558,2018-09-02 17:46:41,"{'id': 4931452, 'body': ""Thanks for your feedback. There are two options: 1) monthly payment which is $10/month and 2) yearly payment which is $30/year. It looks like you went for the yearly subscription. If you need additional help, feel free to reach out to our customer support via support@getmimo.com and we'll help you figure out what's going on! 🕵️\u200d♂️"", 'modified': '2018-09-04T11:45:27Z'}","I purchased the subscription to use the app, and so far the app is great. However, when I reached the end of the first course, I was offered the promotional Price, so I took that. Instead, what was charged to my bank account was $30 which is higher than the base non promotion price. This is concerning to me because I may not be able to afford $30 a month. I would like an explanation, because I should not (at least by my judgement) be paying that much for something that was advertised cheaper.",3,False,Jvxkgzigskgdkgdkhfigddkhdog,Mischarged my Bank account?,NEGATIVE,purchased subscription use app far app great however reached end first course offered promotional price took instead charged bank account 30 higher base non promotion price concerning may able afford 30 month would like explanation least judgement paying much something advertised cheaper,status quo sloth,account
1560,2017-09-04 15:29:43,,"If you are new to coding -or even just want to advance the knowledge you already have, this is a great place to start. 

I was skeptical at first, because I had to pay $50 after my first few lessons, but I can honestly say that this taught me a lot more than the coding class I took in college. It's a lot more personalized and you can do it on your own time. Highly recommend",5,False,Sour girl711,Just what I was searching for,POSITIVE,new coding even want advance knowledge already great place start skeptical first pay 50 first lessons honestly say taught lot coding class took college lot personalized time highly recommend,status quo sloth,person
1561,2018-04-11 00:02:08,"{'id': 3238509, 'body': ""Thanks for your feedback! Are you able to explain in a bit more detail what is bothering and how we can improve this for you? We'd love to improve Mimo with your help. You can either answer directly to this review or send us an email to feedback@getmimo.com We're looking forward to hearing from you!"", 'modified': '2018-04-24T08:36:36Z'}","I started learning coding when I was 9 or 10 on an old Personal Computer in ‘86.
I stopped because I lost interest. 

I decided to take it up again. 
This app is not bad.  I believe it leaves a lot out for explanations but it seems to move slow enough for me.  
A lot of the beginner stuff is all coming back to now, but I’m still waiting for them to connect all the dots so-to-speak.  

They show the long ways then they show the shortcuts.  ?? Why not just teach the shortcuts right off the bat and it will be less confusing?
But I guess I will wait patiently as I am learning to see why they do that?  Connecting the dots.

Thanks for making this app though for people like me.  I hope to be able to make apps for my kids for their homework and for my family to use personally.  Heck who knows maybe I’ll make some websites and stuff too.  ;)",3,False,Briandarmafall,Not bad,POSITIVE,started learning coding 9 10 old personal computer 86 stopped lost interest decided take app bad believe leaves lot explanations seems move slow enough lot beginner stuff coming back im still waiting connect dots sotospeak show long ways show shortcuts teach shortcuts right bat less confusing guess wait patiently learning see connecting dots thanks making app though people like hope able make apps kids homework family use personally heck knows maybe ill make websites stuff,status quo sloth,person
1564,2017-06-22 02:59:26,,"The app will only let you do the first two levels and then the only option to continue is to pay $60 a year. The lessons seem way too basic (I have no coding experience) to be worth this price, especially when the only option is to pay for a whole year upfront. Also deceptive because the interface makes it look like you are paying $4.75 for a month. In very small print it tells you you will be charged for a whole year. I can't imagine it would take a year to go through all the levels so a monthly option would be much more appealing.",1,False,Harvestsunrise,Too simplistic and too expensive,NEGATIVE,app let first two levels option continue pay 60 year lessons seem way basic coding experience worth price especially option pay whole year upfront also deceptive interface makes look like paying 475 month small print tells charged whole year cant imagine would take year go levels monthly option would much appealing,boosters,special
1565,2018-09-22 19:36:09,"{'id': 5206705, 'body': ""We want Mimo to be affordable for as many people as possible while allowing us to pay rent and salaries. We believe that $2.50/month is an affordable price. We'll also add more content that's available to everyone for free in the future."", 'modified': '2018-09-24T16:56:47Z'}","Having to subscribe for a year or pay $10 for a month is non sense.
I have no idea if the app is good or not, the only thing I could do was answering 5 basic questions and reading what I already know about coding... it’s a language and it’s about giving commands to the computer... come on!? 
If you’re a paid app, you should let the users know it before anything else, even before downloading it and specially before creating an account! As I’m deleting the app for now, I don’t want to keep receiving emails or adds about it...",2,False,nrodrigues_90,Too Expensive Without Enough Trying,NEGATIVE,subscribe year pay 10 month non sense idea app good thing could answering 5 basic questions reading already know coding language giving commands computer come youre paid app let users know anything else even downloading specially creating account im deleting app dont want keep receiving emails adds,"boosters, status quo sloth","special, account"
1567,2019-05-22 15:15:10,,"Was pretty disappointed when I saw this was locked up behind a pricey paywall, but you have to make money somehow. The IOS store really needs a separate section for trials or demos of payed apps instead of making you check the description or download the app just to see if it's even free. Again, not totally the dev's fault, but they could open up a little more than 1 mini lesson for free, and/or an option to skip the sign in step and just do the demo.",3,False,iced wafflez,This app is a bit misleading- but it's not the developer's fault,NEGATIVE,pretty disappointed saw locked behind pricey paywall make money somehow ios store really needs separate section trials demos payed apps instead making check description download app see even free totally devs fault could open little 1 mini lesson free andor option skip sign step demo,torture breaks,paywal
1570,2019-01-22 23:04:36,,So I recently installed this app in hopes of just messing around I do some sorts of coding myself as a profession and when I opened the app and tried to click on one of the various courses I realized that about 80% of the content you want to do on here is locked behind a subscription based paywall which is one of the worst kinds of paywalls especially when if you have a computer you can learn these kinds of things for free hopefully in the future they release more free content because most people trying to learn the basics of coding are pretty young,2,False,Suuckahavevs,Way too limited,NEGATIVE,recently installed app hopes messing around sorts coding profession opened app tried click one various courses realized 80 content want locked behind subscription based paywall one worst kinds paywalls especially computer learn kinds things free hopefully future release free content people trying learn basics coding pretty young,"boosters, torture breaks","special, paywal"
1585,2017-08-31 00:11:27,,"Interested in the app but they really don't give enough to get you interested, even with 2 chapters each language. The first two chapters are very basic so you're not really learning anything, and then they want you to pay $50 upfront to unlock the rest.

I would be willing to try one month at a higher monthly price just to see if it's something I'm interested in purchasing a yearly subscription for, but I'm not gonna drop $50 for a yearly subscription on something I don't know works.

Obviously, I'm not the only person who feels this way. Look at the rest of the reviews!",1,False,Jeremy Deighan,Full $50 Upfront?? No way!,NEGATIVE,interested app really dont give enough get interested even 2 chapters language first two chapters basic youre really learning anything want pay 50 upfront unlock rest would willing try one month higher monthly price see something im interested purchasing yearly subscription im gonna drop 50 yearly subscription something dont know works obviously im person feels way look rest reviews,status quo sloth,person
1587,2018-07-29 13:08:56,"{'id': 4558718, 'body': 'Hi LarsenJM!Many thanks for using Mimo and for submitting your review! We are very happy to hear that you like learning with our app. Keep on coding and have a wonderful day! Cheers! Your Mimo Team', 'modified': '2018-08-07T12:03:43Z'}","I think this app can be a great compliment to other channels of programming (CS50 on edX, freecodecamp etc.), especially the security section gives you a great introduction on how to secure a website or service you are building.
I subscribed for one year and made the most of it with. 
If one year is enough for you, make sure to cancel the subscription before it’s over.",5,False,LarsenJM,Useful App for beginners,POSITIVE,think app great compliment channels programming cs50 edx freecodecamp etc especially security section gives great introduction secure website service building subscribed one year made one year enough make sure cancel subscription,boosters,special
1595,2019-01-14 06:50:31,,"Just started using this... I was super sleepy but all of a sudden, it had me so excited that I was annoyed by the wait time on my next challenge lol! Love this app so far.. the fact that they make you type out codes makes memorizing a whole lot easier! So many options to learn from. Thank you for taking the time to create this!",5,False,Lukemoney300,New to this,POSITIVE,started using super sleepy sudden excited annoyed wait time next challenge lol love app far fact make type codes makes memorizing whole lot easier many options learn thank taking time create,"challenges, torture breaks","challeng, wait tim"
1607,2019-02-26 04:58:41,"{'id': 7491922, 'body': ""Hi there. We've introduced a free trial that lasts for 7 days so that you can check out Mimo for free and see if you like it. The free trial does not bind you to a subscription, however, after the trial, you need the paid subscription to continue to have unlimited access to all of the content. The paywall that you're seeing shows that there is a free trial and that you need a paid subscription after that. The payment details are saved with your account so that your premium access ends if the payment doesn't go through or if you cancel your subscription. You can cancel during the trial and then you won't be charged for a subscription. However, the subscription allows us to continue developing Mimo and pay salaries and rent. Please email support@getmimo.com if you have any questions. Have a great day!"", 'modified': '2019-02-27T10:52:46Z'}","Should’ve probably looked more into the app before downloading, but the App of the Day article said this would be a great app to learn coding off of. That might be true, but I wouldn’t know since I’m hit with a paywall before the very first lesson. Ok, so... How about the challenge? Also a paywall.

I have to laugh a bit, honestly. How do you call them “premium members” if you have to pay to even use the application in the first place? Probably has potential, but I’d rather get an actually free lesson or two of ACTUAL coding practice without the trial so I know what I’m getting into.",1,False,SilverLeafeon,Didn’t even get a chance,NEGATIVE,shouldve probably looked app downloading app day article said would great app learn coding might true wouldnt know since im hit paywall first lesson ok challenge also paywall laugh bit honestly call premium members pay even use application first place probably potential id rather get actually free lesson two actual coding practice without trial know im getting,"challenges, torture breaks","challeng, paywal"
1608,2018-07-17 19:20:42,"{'id': 4553692, 'body': 'Hi Alejandro! Thank you so much for your kind words! We are very happy to hear that you find Mimo a great app for beginners! Keep on having fun while learning to code! Cheers! Your Mimo Team', 'modified': '2018-08-07T07:27:06Z'}","This is a great app for beginners and for you to learn, I personally love how it’s so easy to understand and it doesn’t just through everything at you at once. It lets you go at your own pace. I love this app I don’t mind paying $2.00 a year to learn something great and in a wonderful way! Keep making easy ways for people to learn thanks you!",5,False,7777alejandro,Great,POSITIVE,great app beginners learn personally love easy understand doesnt everything lets go pace love app dont mind paying 200 year learn something great wonderful way keep making easy ways people learn thanks,status quo sloth,person
1616,2019-08-28 01:51:39,,"Decent UI. Obviously very well made app - functionally. Classic example of a tech team who thinks marketers are imbeciles. It’s apparent, because the “marketing” used in this model is exactly what you don’t do when trying to scale a company. 

You are required to pay a fee with no idea as to what you’re getting. How deep do these courses go? How can I use them? How detailed are the modules?

Either classic marketing denial or a scam. Based on dev replies, I’m guessing this is a good app. But common sense tells me not to buy.

Guys: hire a marketer specializing in in-app purchase pricing.   

You need one badly.

As if stands, I would highly recommend LinkedIn Learning for a higher price, but guaranteed challenges and guaranteed learning. 

#investinmarketing",3,False,anbestine,3 star: you are forced to buy something before you know what it is.,NEGATIVE,decent ui obviously well made app functionally classic example tech team thinks marketers imbeciles apparent marketing used model exactly dont trying scale company required pay fee idea youre getting deep courses go use detailed modules either classic marketing denial scam based dev replies im guessing good app common sense tells buy guys hire marketer specializing inapp purchase pricing need one badly stands would highly recommend linkedin learning higher price guaranteed challenges guaranteed learning investinmarketing,"challenges, boosters, torture breaks","challeng, special, inapp purchas"
1618,2018-02-17 22:12:06,,"I would like to learn some sort of programming language and figured this would be similar to DuoLingo in how it’s constructed, which is sort of is. Difference is that DuoLingo has ads (now) so the content is still free but there is an option to pay if so choosing.  Mimo is free for the first short lesson and then costs a yearly subscription by way of a paywall.

The app is fine in design and flow, but it’s a bummer that I cannot continue any further than making a pb&j",3,False,jordonjackson,Wanted To Like It,NEGATIVE,would like learn sort programming language figured would similar duolingo constructed sort difference duolingo ads content still free option pay choosing mimo free first short lesson costs yearly subscription way paywall app fine design flow bummer cannot continue making pbj,torture breaks,paywal
1623,2017-07-04 00:43:58,,"You should have different subscription term options. Why would we want to pay for an entire year if we only want to learn one language? Or maybe we decide programming just isn't for us? You're limiting your customer base. I wanted to use this app just to keep my brain constantly going and thinking about certain languages throughout the day, but I don't want to pay for a year.",3,False,mattdryer,Needs different subscription options,NEGATIVE,different subscription term options would want pay entire year want learn one language maybe decide programming isnt us youre limiting customer base wanted use app keep brain constantly going thinking certain languages throughout day dont want pay year,status quo sloth,custom
1632,2018-10-17 15:49:20,"{'id': 5554643, 'body': 'Hi there. Thank you so much for the kind words. Our team is thrilled to hear that you are enjoying our courses. Keep up the good work and have a great day!', 'modified': '2018-10-18T08:13:52Z'}","Especially if followed along with Xcode. I can’t speak for everyone of course, but in terms of retaining the information, the short little snippets and explanations work perfectly for me.  This app is a primary example that anyone can learn anything, it is just a matter of how it is taught and your learning style.",5,False,McWhispers,Excellent learning method,POSITIVE,especially followed along xcode cant speak everyone course terms retaining information short little snippets explanations work perfectly app primary example anyone learn anything matter taught learning style,boosters,special
1641,2018-01-19 13:04:15,,"This app is easy to use and the way content is delivered, it is also easy to understand. I was looking forward to more content, but with the subscription price (including a “discount” of 40%) it is too expensive. Unfortunately, I will look around for other apps now because of the pricing for subscription.",4,False,Mzzychan,Easy to use and understand.,POSITIVE,app easy use way content delivered also easy understand looking forward content subscription price including discount 40 expensive unfortunately look around apps pricing subscription,torture breaks,live
1642,2018-11-20 23:40:31,"{'id': 6057212, 'body': ""Thanks for your kind words! We're thrilled that you are enjoying Mimo. We are very passionate about teaching the world how to code. Thanks again and have a great day!"", 'modified': '2018-11-22T11:30:33Z'}",What I love about this app the most is the freedom to learn coding within a week. I have this great app idea that can attract average day customers like me and you. This app is gonna help me complete that goal. All tho is someone wouldn’t mind talking to me about my app and maybe helping for a portion of the profit I wouldn’t mind.,5,False,Isahawheeler,This can help me get rich,POSITIVE,love app freedom learn coding within week great app idea attract average day customers like app gonna help complete goal tho someone wouldnt mind talking app maybe helping portion profit wouldnt mind,status quo sloth,custom
1644,2018-01-31 21:15:21,"{'id': 2466192, 'body': ""Hi! We're devastated to hear you say that, since we put a lot of thought and time into designing the format. Please drop us an email so we can make sure that Mimo will work for you, too."", 'modified': '2018-02-01T09:05:56Z'}","I was dumbfounded at how terrible the content was. Poor or simply no explanation, idiotic questions...
Also the app is free but you have to pay for content right away. Only a very tiny amount is available for free (totally enough to judge the poor quality though!)
I was very surprised at how bad it was since the app looked so sleek. It looks like all the efforts went into design and marketing and they forgot to make good courses — or didn’t bother. Save your time and your money and find courses by good teachers who care. There are many out there.",1,False,VirginioM,Awful pedagogy,NEGATIVE,dumbfounded terrible content poor simply explanation idiotic questions also app free pay content right away tiny amount available free totally enough judge poor quality though surprised bad since app looked sleek looks like efforts went design marketing forgot make good courses didnt bother save time money find courses good teachers care many,voting,content r
1650,2019-01-27 13:41:15,,"This app seems cool over all, and I understand the idea of making people pay to use it, but I feel that it would be more efficient if you listed the price in the App Store. People don’t seem to like the idea of subscriptions, especially if they are at the young age of 4 and their parents won’t let them buy an expensive coding app due to the fact that they might not understand it. Therefore, I give it two stars... it’s a five star idea though 👍🏻👍🏻👍🏻",2,False,Gigizi89,It’s a cool idea...,NEGATIVE,app seems cool understand idea making people pay use feel would efficient listed price app store people dont seem like idea subscriptions especially young age 4 parents wont let buy expensive coding app due fact might understand therefore give two stars five star idea though,boosters,special
1669,2018-03-21 17:43:18,,"In an age where so much quality information is available online for free, it’s shocking to see someone charging a $30 subscription fee for such shoddy “lessons”. The minimum subscription term is three months but most of the shallow, poorly explained content can be finished in a fraction of that time. Customer service is also very unhelpful if you ever decide to take them up on their 14 day money back guarantee. Avoid this cash grab and look up one of the many quality free courses you can find online.",1,False,DogsWithGlasses,Not Worth The Money,NEGATIVE,age much quality information available online free shocking see someone charging 30 subscription fee shoddy lessons minimum subscription term three months shallow poorly explained content finished fraction time customer service also unhelpful ever decide take 14 day money back guarantee avoid cash grab look one many quality free courses find online,status quo sloth,custom
1675,2019-06-02 17:31:09,"{'id': 8989387, 'body': 'Hi there, thanks for reaching out. This sounds like a case for our support team. Please reach out to support@getmimo.com and I am sure that they will be glad to help you! Have a great day!', 'modified': '2019-06-03T14:48:30Z'}","The coding is very elementary. I downloaded and signed up for a free trial (outside of my iTunes account) and did not put any credit card info in. They went past the account I signed up with and automatically charged my credit card linked to my iTunes account. I have never seen this happen and didn’t even know it was possible. Not to mention, they advertise a yearly membership around $50 but charged me a yearly membership of $85. That $85 could have been spent on a more advanced piece of learning material.",1,False,user_9122,App review,NEGATIVE,coding elementary downloaded signed free trial outside itunes account put credit card info went past account signed automatically charged credit card linked itunes account never seen happen didnt even know possible mention advertise yearly membership around 50 charged yearly membership 85 85 could spent advanced piece learning material,status quo sloth,account
1685,2019-02-06 17:14:35,,"Coding is something that kind of just popped into my life as an option recently. I wasn’t sure how I was going to go about it and so I turned to the good ole App Store! 

I’m still in the beginning stages but I have to say that this app makes is so easy to learn, and fun too! 

I’m the type of person that couldn’t focus in school unless I was interested and this keeps me emerged for lesson after lesson. Being able to leave and come back right where I left off or going back to review old lessons also is a great function. 

Thank you Mimo!",5,False,Bruscino,New beginnings!,POSITIVE,coding something kind popped life option recently wasnt sure going go turned good ole app store im still beginning stages say app makes easy learn fun im type person couldnt focus school unless interested keeps emerged lesson lesson able leave come back right left going back review old lessons also great function thank mimo,status quo sloth,person
1692,2018-06-28 21:19:32,"{'id': 4027214, 'body': ""Hi Liv Sawi, thanks for your feedback! Why would you think it trouble to upgrade your account? It's pretty easy and fast! This being said, we take a small amount of money because we employ developers and designers and pay rent. We furthermore constantly want to improve our product. Is there a chance we can convince you for a premium access in the future? We are currently working on something cool that is for free. Stay tuned, your team at Mimo."", 'modified': '2018-06-29T10:30:24Z'}","In order to do pretty much everything, you need to purchase a premium account. I rated it three stars considering the fact that the price is fairly low, but it would be great if there was more free content available to a new user. Overall I think the app would be good, but I do not want to go through the trouble of upgrading my account.",3,False,Liv Sawi,Everything locked,NEGATIVE,order pretty much everything need purchase premium account rated three stars considering fact price fairly low would great free content available new user overall think app would good want go trouble upgrading account,status quo sloth,account
1693,2018-06-11 14:42:44,"{'id': 4651811, 'body': ""Thanks for your nice words, yo mama crap! We try to create a fair approach to allow as many people as possible to get access to our content while being able to pay rent and salaries. We've run the numbers and an ad model is not working for us. We'll be sure to increase the amount of free stuff in the future to be even more accessible."", 'modified': '2018-08-14T13:26:10Z'}","As far as I’ve gone, I’ve enjoyed this app, especially for its interface. The only thing I disagree with the creators for, is that they use a membership fee to gain their money. I think it would be better if they had an ad system for getting access to new chapters.",4,False,Yo mama crap,"Great so far, but needs new way to access chapters",POSITIVE,far ive gone ive enjoyed app especially interface thing disagree creators use membership fee gain money think would better ad system getting access new chapters,boosters,special
1714,2017-01-17 02:08:12,,Learning to program has always been a challenge for me but now I have this app and I've been using it for about a day and a half now and the time I spent in class not understanding what I am doing I've gained back in less than two days.,5,False,Junior '17,Great App,NEGATIVE,learning program always challenge app ive using day half time spent class understanding ive gained back less two days,challenges,challeng
1719,2017-08-04 05:17:18,,Just spent 10 minutes of my time registering an account and going through the baby step questionnaire only to find out the actual lessons require a paid monthly subscription. I might've paid for this service if I'd gotten an actual feel for what the app can do for me or how the lessons are laid out. 60 bucks is a lot to pony up for an app I really know nothing about,2,False,radicicco,Why even make this app free to download?,NEGATIVE,spent 10 minutes time registering account going baby step questionnaire find actual lessons require paid monthly subscription mightve paid service id gotten actual feel app lessons laid 60 bucks lot pony app really know nothing,status quo sloth,account
1744,2018-05-08 00:59:33,"{'id': 3419609, 'body': 'Thanks for your nice words, Chris! We hear you, and are already working on more free stuff for everyone. 👩\u200d💻', 'modified': '2018-05-10T09:19:12Z'}","Want to say thank you for a such a tasteful app, one that has introduced me comfortably to programming.

Constructive criticism: I’ve subscribed but I do believe a couple more free lessons would be beneficial in helping customers decide whether they want to subscribe or not.",5,False,Chris mr.,Thank you,POSITIVE,want say thank tasteful app one introduced comfortably programming constructive criticism ive subscribed believe couple free lessons would beneficial helping customers decide whether want subscribe,status quo sloth,custom
1745,2017-11-13 20:05:39,"{'id': 1733123, 'body': 'Hi there,\nIt is possible that you have encountered a rare issue with your account. Please contact us at support@getmimo.com and we will find a way to resolve this.\n\nCheers,\nTarek', 'modified': '2017-11-13T20:05:40Z'}","I apologize for not changing my review early.
After emailing customer support, he told me to cancel  the subscription on my phone through apple, not from the website and it worked. Thanks for the help.",5,True,Mack434,Subscription scam (update),NEGATIVE,apologize changing review early emailing customer support told cancel subscription phone apple website worked thanks help,status quo sloth,custom
1760,2019-01-25 15:58:54,,"The design and content is high quality. Learning is fun, and the easy, intuitive presentation boosts my self esteem. I just wish the topics would go more in depth. Make the content more challenging after awhile, so there’s actual merit in completing chapters.",5,False,aamalizzL,Good app,POSITIVE,design content high quality learning fun easy intuitive presentation boosts self esteem wish topics would go depth make content challenging awhile theres actual merit completing chapters,challenges,challeng
1762,2017-07-06 04:45:58,,"I'm panic whenever trying to read a book of 1000+ pages book. Especially programs book. This app provides a nice interaction when teach program languages, you don't feel bored",5,False,wilber82,A great app for programs learning,POSITIVE,im panic whenever trying read book 1000 pages book especially programs book app provides nice interaction teach program languages dont feel bored,boosters,special
1767,2018-01-27 12:37:56,,"Ran across app on Apple suggestions. Whether this app actually is capable of teaching someone to hack, or is just a hoax; I have learned neat and cool things I did not know that you are capable of doing or discovering about your device's. I just started but I am eager to challenge myself and see what I learn. I will check back in. REALLY GOOD",4,False,Ironworker-E.6013,Mimo,NEGATIVE,ran across app apple suggestions whether app actually capable teaching someone hack hoax learned neat cool things know capable discovering devices started eager challenge see learn check back really good,challenges,challeng
1770,2019-02-07 01:21:08,"{'id': 7195021, 'body': ""Hi there. We've introduced a free trial that lasts for 7 days so that you can check out Mimo for free and see if you like it. The free trial does not bind you to a subscription, however, after the trial, you need the paid subscription to continue to have unlimited access to all of the content. The paywall that you're seeing shows that there is a free trial and that you need a paid subscription after that. The payment information that you're adding is linked to your account, which saves your courses and progress, so that you can use Mimo Premium on other devices. You can cancel during the trial and then you won't be charged for a subscription. However, the subscription allows us to continue developing Mimo and pay salaries and rent. Please email support@getmimo.com if you have any questions. Have a great day!"", 'modified': '2019-02-07T11:24:13Z'}","They offer a 7-day trial but all of the content is behind the paywall and you can’t even do a sample course to see if it is compatible.  If you could pay smaller amounts for the individual courses it wouldn’t be so bad, but it’s parading as a free app.  I understand that developers need to get paid and absolutely should get paid, but the amount of subscription services nowadays is astounding.

What ever happened to paying a flat fee for an app?",1,False,Spamandrice,Behind a Subscription Paywall.,NEGATIVE,offer 7day trial content behind paywall cant even sample course see compatible could pay smaller amounts individual courses wouldnt bad parading free app understand developers need get paid absolutely get paid amount subscription services nowadays astounding ever happened paying flat fee app,torture breaks,paywal
