Unnamed: 0,date,review,rating,isEdited,title,userName,sentiment,standardizedReview
390,2022-02-06 17:08:20,I want a full refund on my purchase since they did not provide the service they offer. Bought the full subscription after initially liking the app but do not buy this app! Most of the courses they “offer” have content missing. Node.js missing! Really? AI stuff missing. Any advanced topic worth learning is missing. You shouldn’t offer a paid subscription if your content is not ready. Terrible! Never come across anything like this before.,1,False,Do not buy the app!,jimmycanfly247,NEGATIVE,want full refund purchase since provide service offer bought full subscription initially liking app buy app courses offer content missing nodejs missing really ai stuff missing advanced topic worth learning missing shouldnt offer paid subscription content ready terrible never come across anything like
391,2022-02-02 23:04:00,"The practice questions presented in each each learning module do not quiz you on what you learned. On several occasions, I was presented with questions about content I had not even learned yet…making it a guessing game rather than recalling the what you learned. What is more frustrating is that you go back to the module to find the content you thought you “missed” based on the question but you cannot find it in the learning module at all. 

Great app except for their practice question features.",2,False,Terrible Code Practice Experience.,LL_Flynn,NEGATIVE,practice questions presented learning module quiz learned several occasions presented questions content even learned yetmaking guessing game rather recalling learned frustrating go back module find content thought missed based question cannot find learning module great app except practice question features
392,2022-01-01 18:04:05,Codeacademy can’t code up an iPad version of the app.,1,False,No iPad app,EvilMisterSpock,NEGATIVE,codeacademy cant code ipad version app
393,2021-12-14 23:03:34,Something is absolutely wrong with the app. I tried to login but it just gave me a loading circle for a long time. I’ll look elsewhere to learn how to code.,1,False,Account not logging in,STANDARD_DEVIATION,NEGATIVE,something absolutely wrong app tried login gave loading circle long time ill look elsewhere learn code
394,2021-10-27 23:59:33,"i’m trying to review information previously learned, but when i click on a completed lesson set and hit “review” it just shows random pages each time i hit review. i want to be able to review each page i learned from the very beginning, i’ve loved this app compared to others in terms of everything else, but being able to go back and review the information was a way better feature on every other app. i couldn’t find a place to submit feedback directly so i took a video of the issue and would love to send it over for possible implementation!",3,False,can’t go back and review seamlessly,skywalker0602,NEGATIVE,im trying review information previously learned click completed lesson set hit review shows random pages time hit review want able review page learned beginning ive loved app compared others terms everything else able go back review information way better feature every app couldnt find place submit feedback directly took video issue would love send possible implementation
395,2021-10-10 17:07:51,"I like the web version where it lets me type out code and run it or where I can check the docs and explore a bit. 

The HTML ‘practice’ didn’t register my responses and was difficult to follow. I still use the web version instead of the app. Maybe I’ll use the app more as it develops more",3,False,Feels a little clunky and nothing like the web version,coltonphillips,NEGATIVE,like web version lets type code run check docs explore bit html practice didnt register responses difficult follow still use web version instead app maybe ill use app develops
396,2021-09-14 05:58:28,"This is a decent app to supplement the real learning and practice done on the codecademy website, but it is extremely bare-bones, limited, and full of typos and errors on the practice/quiz portions. Sometimes the sample code just says BLANK BLANK BLANK and I have to choose the answers based on the question without having any sample code block to look at and fill in the needed sections.
Sometimes the text colors are completely random in the blocks of code.
Sometimes there are like 4 empty boxes to fill but the answer only requires 2, so you click an answer and it fills in 3 boxes and the next answer fills in the last. 
Some of the problems are phrased strangely e.g. “eliminate the answers that aren’t true” which sounds like you should click the wrong answers one-by-one until only the right one remains.

 Some of the questions say “created by” with a random username as if random people are creating these questions instead of professional programmers, which explains a lot of the mistakes I suppose. The web-based learning is great so far, but the app is only a slightly useful supplement to help retain what you learned with refresher blurbs and buggy quizzes.",3,False,Ok for practice after web-based lessons,RT Solo,NEGATIVE,decent app supplement real learning practice done codecademy website extremely barebones limited full typos errors practicequiz portions sometimes sample code says blank blank blank choose answers based question without sample code block look fill needed sections sometimes text colors completely random blocks code sometimes like 4 empty boxes fill answer requires 2 click answer fills 3 boxes next answer fills last problems phrased strangely eg eliminate answers arent true sounds like click wrong answers onebyone right one remains questions say created random username random people creating questions instead professional programmers explains lot mistakes suppose webbased learning great far app slightly useful supplement help retain learned refresher blurbs buggy quizzes
397,2021-09-06 17:18:26,"I started this app to learn code. I only know block coding, like on scratch, so I wanted to learn real coding and it’s very confusing and expects me to already know the code, like its just practice.
I would rate 5star it seems like a really good app and I will keep doing it I just wish it would teach me the code before asking me the questions",3,False,Hard to understand,CatLover🎧🐈🥳,POSITIVE,started app learn code know block coding like scratch wanted learn real coding confusing expects already know code like practice would rate 5star seems like really good app keep wish would teach code asking questions
398,2021-08-28 20:05:57,I have never once written a review for an app but his app is so appalling I had to. I’m a software engineer and I wanted an app to brush up my skills for an upcoming project. Unfortunately this app was a huge mistake. They do not even come close to trying to explain anything to you. I couldn’t imagine having never written code and downloading this app expecting to learn something. Not a single bit of explanation to anything. They jump 10 steps forward and just start throwing information at you like you should already know most everything. Sad excuse for an app.,1,False,Scarce content,aampd,NEGATIVE,never written review app app appalling im software engineer wanted app brush skills upcoming project unfortunately app huge mistake even come close trying explain anything couldnt imagine never written code downloading app expecting learn something single bit explanation anything jump 10 steps forward start throwing information like already know everything sad excuse app
399,2021-08-21 02:05:04,"The app is pretty. Fluid animation.  nice…. The review material ok. Practice trash. Alot of the questions simply have bugs that make it impossible to input the right answer. They have community questions thrown in that are just plan wrong, and you cant remove them either in the settings. I have only tried the html course but i am so very disappointed. I will not even try the others. Plus it hasn’t been updated in 9 months. It seems like the developers has just given up on this app therefore it is not worth putting any money into. Please if you are a beginner, look elsewhere and don’t let this app confuse you. Maybe the desktop website is better because i heard good things about how it is comparable to free code camp. Anyway please don’t waste a second on the app though.",1,False,Bugs and QuestionsMistakes in Practice,Hmm...Interesting...,NEGATIVE,app pretty fluid animation nice review material ok practice trash alot questions simply bugs make impossible input right answer community questions thrown plan wrong cant remove either settings tried html course disappointed even try others plus hasnt updated 9 months seems like developers given app therefore worth putting money please beginner look elsewhere dont let app confuse maybe desktop website better heard good things comparable free code camp anyway please dont waste second app though
400,2021-06-18 20:48:09,Free and taught me to code easy,5,False,Amazing,Ralphy Steve,NEGATIVE,free taught code easy
401,2021-08-10 21:47:06,"On a computer I can sign in with GitHub 
Butt he app has no option for that . So I cannot use the app.",1,False,Limited sign in options,temi.kelani,NEGATIVE,computer sign github butt app option cannot use app
402,2021-08-09 16:47:45,"My my, just jumped right into the C++ practice in this app and I absolutely loved how i DIDN’t have to go through the monotonously long as f*|> pre-read of the history of C++, or how easy the syntax will be to learn, or how, if this is your first programming language to be learned, much more better it will be for me in the future 😩😩.
Boring!! 
I’ve downloaded and used MANY coding apps on Android applications and found the pre-reads to be gargantuan in their mundaneness. Love this app. Thx",4,False,"Well well well, some1 has been a busy Nephallim",Foolish4ever,POSITIVE,jumped right c practice app absolutely loved didnt go monotonously long f preread history c easy syntax learn first programming language learned much better future boring ive downloaded used many coding apps android applications found prereads gargantuan mundaneness love app thx
403,2021-07-26 04:23:02,It is a nice feature to be able to learn code in small chunks of t,4,False,Nice Puzzle Break,EmergentP,POSITIVE,nice feature able learn code small chunks
404,2021-05-22 19:47:55,Excellent whether I’m on the train or over someone else’s house I can get some decent practice and read up on code.,5,False,Code learning app on the go,Glokifd,POSITIVE,excellent whether im train someone elses house get decent practice read code
405,2021-06-13 20:15:35,"I think this app was designed for and iPhone and not an iPad, for company that is trying to teach you how to code and not code correctly their own app its kind of funny😂",3,False,App for an iPhone not iPad,grom751,NEGATIVE,think app designed iphone ipad company trying teach code code correctly app kind funny
406,2021-02-23 20:18:49,As the saying goes...”i can’t teach an old dog new tricks...well Code Academy eases my anxieties as i trip over learning a new language and making many mistakes...,5,False,my first attempts at coding,l'estat,POSITIVE,saying goesi cant teach old dog new trickswell code academy eases anxieties trip learning new language making many mistakes
407,2021-05-02 21:54:37,Love the site. App isn’t optimized for use on an iPad which i find totally weird. So I had to uninstall and just use their website which i find a bit impractical. Would’ve loved to give a higher rating but no iPad version and we’re in 2021. 3 stars,3,False,Ehh,FrostxKingA,NEGATIVE,love site app isnt optimized use ipad find totally weird uninstall use website find bit impractical wouldve loved give higher rating ipad version 2021 3 stars
408,2021-04-30 17:32:47,"Mimo has a widget. Mimo allows me to code with both puzzles and typing out the code. 

I suggest be more like Mimo.",4,False,Make it a kind of like Mimo,skateforfun19,POSITIVE,mimo widget mimo allows code puzzles typing code suggest like mimo
409,2021-02-28 02:39:54,"With all the enticing graphics and nice reviews, for a coding purpose, it’s really wild how they can’t code for their app to be full landscape screen on ipad? All i get is a portrait mode and you’ve got to crick your neck. Glad I didn’t get the subscription before I found out.",1,False,Bruh. Lol,McYikers,NEGATIVE,enticing graphics nice reviews coding purpose really wild cant code app full landscape screen ipad get portrait mode youve got crick neck glad didnt get subscription found
410,2021-02-10 20:09:08,"I highly recommend using the Code Academy app to practice what you learn. 
I didn’t do this initially but have now, after finishing HTML and part of CSS. 
I wish I had done this much earlier.",5,False,RECOMMENDED!!!,bertab63,POSITIVE,highly recommend using code academy app practice learn didnt initially finishing html part css wish done much earlier
411,2021-02-23 07:47:11,"I thought downloading this app will actually teach me how to code or learn JavaScrip, but instead it’s almost impossible to learn from because once your start a class, and you want to review a specific lesson it will give you a couple of flash cards that has the almost no actual information of the term (that’s not in order by the way, just randomly chosen by the app) that changes terms and functions every time you try to review them before you take a practice test. Which, consequently cause you to miss a couple of question without an explanation of why you incorrectly answered the question, and will push your missed questions at the end of your correctly answers question that you probably googled or know the answer to, forcing you to guess the answer till you get it right. And it won’t even tell you the reasoning of why you got the answer right or even at least show you the flash card with actual good information and example. However not all terms and function are impossible to understand on your own, just many of them",1,False,Weird,Kermii11,NEGATIVE,thought downloading app actually teach code learn javascrip instead almost impossible learn start class want review specific lesson give couple flash cards almost actual information term thats order way randomly chosen app changes terms functions every time try review take practice test consequently cause miss couple question without explanation incorrectly answered question push missed questions end correctly answers question probably googled know answer forcing guess answer till get right wont even tell reasoning got answer right even least show flash card actual good information example however terms function impossible understand many
412,2021-01-08 02:51:01,I’m temporarily unemployed but still pretty busy but I’m trying to learn how to code. This is great while paired with the website. I’ve cleared up a lot I was confused about,5,False,This is so awesome,Ebugh,POSITIVE,im temporarily unemployed still pretty busy im trying learn code great paired website ive cleared lot confused
413,2021-01-03 07:57:55,I’ve been learning to code online with Code Academy and just realized there’s an app. The only issue I’ve encountered is that the app doesn’t change the screen orientation to landscape. This makes it annoying to use on the iPad. Would definitely appreciate an update to the app.,5,False,Excellent Learning Tool,Jesse_usmc,POSITIVE,ive learning code online code academy realized theres app issue ive encountered app doesnt change screen orientation landscape makes annoying use ipad would definitely appreciate update app
414,2020-11-12 03:35:57,I love this app! Of course codecademy is better on PC but it’s super nice to be able to go while on the go or just later at night when it’s easier to just grab my phone and code :),5,False,Awesome App!,Grady7000,POSITIVE,love app course codecademy better pc super nice able go go later night easier grab phone code
415,2020-12-08 03:34:17,"There’s good knowledge presented within the courses but the information within the courses seem out of order, you can pick different topics to learn from but when you click on the topic it’ll give you new facts as if you already knew what they were talking about. The courses don’t teach like a “how to” course it teaches you more with just telling you definitions of codes then a quiz at the end and then letting you do whatever you want with the information you just learned. 

The information provided is 5 stars worth but the way it teaches you has been very poorly structured, this is great to get direct answers about verbiage and visual examples but probably not the best to learn right off the bat with, I had a better time learning on YouTube.",1,False,Not the best for beginners,10s20s50s,NEGATIVE,theres good knowledge presented within courses information within courses seem order pick different topics learn click topic itll give new facts already knew talking courses dont teach like course teaches telling definitions codes quiz end letting whatever want information learned information provided 5 stars worth way teaches poorly structured great get direct answers verbiage visual examples probably best learn right bat better time learning youtube
416,2020-10-29 09:51:13,"So far so good, no bugs! I love how functional this application is. I love being able to code literally WHEREVER!",5,False,Codecademy ROCKS!!!!,Naturalli Drea,POSITIVE,far good bugs love functional application love able code literally wherever
417,2020-10-06 15:05:35,"Needs a section where you get questions, you write the code and then you submit, can show what you did wrong.",5,False,Soo good,StealthyArcher,NEGATIVE,needs section get questions write code submit show wrong
418,2020-10-04 20:21:49,"Everyone learns in a different way. That said, I’ve tried to learn JavaScript on other platforms unsuccessfully, but with CodeAcademy I am picking it up much more easily. The difference, I think, is the emphasis they put on both overall concepts and repetition. It starts out very simple and builds quickly. Before you know it, you’re writing JavaScript. But more importantly, you’re understanding the code you’re writing with clarity. I think it’s a fantastic platform and it is less expensive than most others, in fact, there is a very viable free version.",5,False,Most Excellent,tripdog,POSITIVE,everyone learns different way said ive tried learn javascript platforms unsuccessfully codeacademy picking much easily difference think emphasis put overall concepts repetition starts simple builds quickly know youre writing javascript importantly youre understanding code youre writing clarity think fantastic platform less expensive others fact viable free version
419,2020-09-14 08:12:31,Best code website. A little pricy.,5,False,Best,polio24,POSITIVE,best code website little pricy
420,2020-07-26 16:55:16,"I’ve used codecademy for a long time and it’s great for learning on the go. But what I think would really make the app or just codecademy in general better, is if it had somewhere where you can test your skills on your own by writing whatever code in any language and seeing what happens. So basically a place to make your own projects with the code the user writes.",5,False,Great with one thing to add,lieferikonday,NEGATIVE,ive used codecademy long time great learning go think would really make app codecademy general better somewhere test skills writing whatever code language seeing happens basically place make projects code user writes
421,2020-09-08 15:20:12,I have just started to use Code Academy’s mobile app and have found the review sessions to lack the content to help me complete the practice questions. It would helpful if the review lessons would be more thorough. The initial exercise does not encourage me to proceed let alone upgrade to the paid subscription.,2,False,Lacks Sufficient Instruction,Wm_wu,NEGATIVE,started use code academys mobile app found review sessions lack content help complete practice questions would helpful review lessons would thorough initial exercise encourage proceed let alone upgrade paid subscription
422,2020-08-20 14:33:53,"Within the introduction of HTML module, I’ve had to flag the first few questions in practice lesson. 1) Criterias’ stated to choose an incorrect block of code missing, every block of code came out to be in proper format 2) missing closing element.",1,False,HTML Introduction Practice Module,DavidJCharles,NEGATIVE,within introduction html module ive flag first questions practice lesson 1 criterias stated choose incorrect block code missing every block code came proper format 2 missing closing element
423,2020-08-20 14:22:26,"My primary recommendation deals more with the laptop/desktop version. I am using the phone app in addition to the Codecademy website. It would be very helpful if the block examples of code were in sight while doing the practice activity at the end of each section of learning. Also, if there was a separate Console.log Interface for practice that does not interfere with the graded activity at the end of each learning module. I am also having difficulty going back over previous sections to review after completing them. Other than that, great learning platform.",4,False,"Excellent, but could be better.",Misstiffleo,POSITIVE,primary recommendation deals laptopdesktop version using phone app addition codecademy website would helpful block examples code sight practice activity end section learning also separate consolelog interface practice interfere graded activity end learning module also difficulty going back previous sections review completing great learning platform
424,2020-07-28 01:18:34,Seems a little ridiculous that a coding site couldn’t even code this app to work on an iPad correctly.,2,False,Doesn’t fit in iPad,Pndaremix,NEGATIVE,seems little ridiculous coding site couldnt even code app work ipad correctly
425,2020-06-15 06:31:53,"It works fine on the web, but with the same username and password, I cannot login on mobile device. I even tried google and Facebook login but neither works. Need to fix it ASAP!",5,False,Can not login,skelihp,NEGATIVE,works fine web username password cannot login mobile device even tried google facebook login neither works need fix asap
426,2020-06-09 19:22:35,I tried to create account in the code academy app and I couldn’t sign up or even though I couldn’t sign in my google account. It said something wnt wrong. Can a technician support help me please?,5,False,Something went wrong,Watupgal,NEGATIVE,tried create account code academy app couldnt sign even though couldnt sign google account said something wnt wrong technician support help please
427,2020-06-10 15:11:35,Using the same username and password as on my computer but it won’t let me login. My friend using it has also never been able to login.,2,False,Can’t login,K teezy,NEGATIVE,using username password computer wont let login friend using also never able login
428,2020-05-04 13:38:11,I used to be able to code back in my MySpace days 😉 but this just shows me how little I know about the behind the scenes in coding. I just started and I’m so excited to dive in. The app makes it super easy and I’m thrilled I get the chance to take this challenge on.,5,False,Awesome,Becster14,POSITIVE,used able code back myspace days shows little know behind scenes coding started im excited dive app makes super easy im thrilled get chance take challenge
429,2020-05-24 00:32:38,"I really enjoyed this app except for one thing.
It’s completely alien to people new to coding.
I attempted to use this app, at the time I knew nothing about coding, it’s only thanks to other apps and websites, that I learned to code. My advice? Make this app easier to use for newcomers.",2,False,It’s Decent...,devotedfan x7,NEGATIVE,really enjoyed app except one thing completely alien people new coding attempted use app time knew nothing coding thanks apps websites learned code advice make app easier use newcomers
430,2020-05-20 21:28:52,There is no learning section where concepts are laid out for you. This app only provides short problems and review cards.,2,False,"Does not teach to code, only review questions",adambistaken,NEGATIVE,learning section concepts laid app provides short problems review cards
431,2020-03-24 15:56:42,"I love code academy, but please make an iPad app! There's much more real estate!",5,False,Please optimize for iPad,Avidpintetester,NEGATIVE,love code academy please make ipad app theres much real estate
432,2020-05-01 02:08:25,"This app is still great for learning. I’ve just had issues picking up where I left off on my computer. The format of the app and its content aren’t the same as he website so it’s somewhat confusing.The version of code academy you use on your computer is also better organized so you understand how far you are progressing through the lesson and you are limited on the phone to a certain extent because you can’t type as naturally as you would on a keyboard. It still is made very well though and I’m saying all these things constructively, Codecademy is the bomb ! I love what you guys are doing for people ! 🥳😁👍🥇",4,False,Wonderful app when in a pinch,Kain.3,NEGATIVE,app still great learning ive issues picking left computer format app content arent website somewhat confusingthe version code academy use computer also better organized understand far progressing lesson limited phone certain extent cant type naturally would keyboard still made well though im saying things constructively codecademy bomb love guys people
433,2020-04-29 22:24:36,"I downloaded this to learn some beginner lessons on javascript. There really is no introduction to the lessons, you just get thrown texts and are expected to do a small quiz after. Ithink it would be more helpful to have some visuals of what the code looks like on webpage.",2,False,Not for noobs,Lizzehhhhhh,NEGATIVE,downloaded learn beginner lessons javascript really introduction lessons get thrown texts expected small quiz ithink would helpful visuals code looks like webpage
434,2020-03-23 21:12:49,"this app is really good if you want to learn how to code, its probably the best one i’ve used so far. it has great graphics and it’s mostly free but if you get the pro one like i have them it’s even better and you can learn a ton of material.",5,False,review 🤪,megan.eg.11,POSITIVE,app really good want learn code probably best one ive used far great graphics mostly free get pro one like even better learn ton material
435,2020-03-21 07:17:27,I am 50 years old and looking to get into Cybersecurity ...Code Academy Go app makes it fun to learn a asynchronous and new skill ...Thanks so much...this is a blast !!!🦞,5,False,New Student,Pinkywork,POSITIVE,50 years old looking get cybersecurity code academy go app makes fun learn asynchronous new skill thanks muchthis blast
436,2020-01-19 01:11:34,This app is amazing and it helps me with my future job thank you,5,False,Learn to code,thegamingboa,POSITIVE,app amazing helps future job thank
437,2020-03-01 13:06:05,Are there any videos as tutorials similar to those on YouTube?,3,False,As far as examples,realgeezluiz06,NEGATIVE,videos tutorials similar youtube
438,2019-11-13 18:14:55,"So, I’m just learning how to code with python and when I’m about to move on to the next lesson, it has trouble loading. I try refreshing the app and repeating the same questions I got wrong to reach the end of the lesson and go to the next, and it still doesn’t load fully. It irritates me how I’m really trying to learn how to code on the go, for a school club of mines while I don’t have access to a computer all the time when I’m not home, and I have to deal with this problem. Please fix this.",3,False,Loading Issues,RichieC321,NEGATIVE,im learning code python im move next lesson trouble loading try refreshing app repeating questions got wrong reach end lesson go next still doesnt load fully irritates im really trying learn code go school club mines dont access computer time im home deal problem please fix
439,2019-12-18 20:43:44,Php is a beast of a language that has stood the test time. It’s odd that I can’t learn the language with code academy,1,False,No php,Lbrew81,POSITIVE,php beast language stood test time odd cant learn language code academy
440,2019-09-26 02:58:47,"It was hard for me to learn/practice syntax when I don’t have access to my computer. When I heard about this feature, I was interested in trying it out. It turns out the interface here is really cool and helpful. The daily review is a great, quick refresher, and the fill-in-the-blanks practice is mobile-friendly and clever. This is a great supplement, but of course, it won’t replace you typing code on your computer. I use this app virtually every day.",5,False,More helpful than I anticipated,SomewhatScienceGuy,POSITIVE,hard learnpractice syntax dont access computer heard feature interested trying turns interface really cool helpful daily review great quick refresher fillintheblanks practice mobilefriendly clever great supplement course wont replace typing code computer use app virtually every day
441,2019-11-08 17:25:13,"It’s a nice and useful app for learning how to code the only thing that concern me is the monthly subscription it’s a bit expansive overall it’s a great app to teach yourself how to code.

Thanks.",4,False,Reducing the price,aracr7,POSITIVE,nice useful app learning code thing concern monthly subscription bit expansive overall great app teach code thanks
442,2019-10-23 17:18:44,"I’ve been dabbing in and out of Code Academy over the years, and it’s not a bad app. I was happy until I found out the app doesn’t support full screen on iPads. :(",3,False,iPad support,Enzywolf,NEGATIVE,ive dabbing code academy years bad app happy found app doesnt support full screen ipads
443,2019-10-23 01:11:56,"I’ve used several different coding applications and the setup of this one is the most strange to me. Why does the content in the lessons keep changing when you leave and come back? Why does the resume button at the top of the page not actually resume your progress in the course but take you to a testing ground? Why don’t they begin the programming languages at the beginning with the fundamentals? I kept feeling like i was missing out on content because i knew the lesson material changes and i was introduced to several new concepts (which is actually great because I’m still learning) but wasn’t taught to the point where i would be able to duplicate the results of the teacher, give a comprehensive understanding of what i was being shown, or felt like i could actually explain what i had learned. Why not have all the material you want to include in the lessons already there so you don’t have people swipe through five slides and then come back realizing there’s entirely new content? If i learn a new language i want to learn it well. 
I’m not an advanced programmer yet so there’s a lot of things i still don’t know, and the lessons introduced a page of code, and proceeded to explain one element. I need to know all the details in the beginning, like what this term means, and what this does, and five slides later I didn’t feel like i was ready to be tested on anything because i missed so much of what was going on.",1,False,Confusing layout,Thechoedenkal,NEGATIVE,ive used several different coding applications setup one strange content lessons keep changing leave come back resume button top page actually resume progress course take testing ground dont begin programming languages beginning fundamentals kept feeling like missing content knew lesson material changes introduced several new concepts actually great im still learning wasnt taught point would able duplicate results teacher give comprehensive understanding shown felt like could actually explain learned material want include lessons already dont people swipe five slides come back realizing theres entirely new content learn new language want learn well im advanced programmer yet theres lot things still dont know lessons introduced page code proceeded explain one element need know details beginning like term means five slides later didnt feel like ready tested anything missed much going
444,2019-10-07 17:32:25,"It’s a fast and interactive way to learn code, but sometimes it goes too fast or doesn’t explain something enough for you to get it.",4,False,Efficiency,just another strugling student,NEGATIVE,fast interactive way learn code sometimes goes fast doesnt explain something enough get
445,2019-10-02 16:12:19,Just signed up for the pro and figured I could use the app to learn. Could not even get passed the notification part when trying to resume. I hit continue and just get a white screen. Kinda disappointing that a learning to code app don’t work.... wonder what that says about the organization.,1,False,Not working,Zim sim,NEGATIVE,signed pro figured could use app learn could even get passed notification part trying resume hit continue get white screen kinda disappointing learning code app dont work wonder says organization
446,2019-09-21 04:42:11,"Code Academy is amazing, but I would love to code on my iPad Pro.",5,False,Would love an iPad app,Nicholas A Beaird,POSITIVE,code academy amazing would love code ipad pro
447,2019-09-12 23:09:49,It’s definitely a challenge for a beginner with zero experience but I enjoyed learning concepts and testing them out. All while repeating the problems until you get it right. I look forward to learning more so it can all slow down and become more clear in translation and structure. 5 stars for this app and program!,5,False,Code academy app,wowzers1111,POSITIVE,definitely challenge beginner zero experience enjoyed learning concepts testing repeating problems get right look forward learning slow become clear translation structure 5 stars app program
448,2019-07-01 17:25:34,"the app is good for reviewing and sharpening skills, but you wouldn’t be able to build coding skills based on this app alone. if you use it partnered with the desktop website you can learn to code quickly and easily 👍🏼",5,False,great partnered with website,astrayfeather,POSITIVE,app good reviewing sharpening skills wouldnt able build coding skills based app alone use partnered desktop website learn code quickly easily
449,2019-07-24 02:00:04,"I love the app and i been doing this on the computer since 2014 but the app is missing the best part of coding. Typing it out, I love typing the code out and see if i’m understanding it before learning more. If this app added that in I would fully commit to this app then the computer version. I love what you are doing for us by adding it to the phone but writing code is easier for me. Thank you for teaching us",4,False,Good Job,wetherbees,NEGATIVE,love app computer since 2014 app missing best part coding typing love typing code see im understanding learning app added would fully commit app computer version love us adding phone writing code easier thank teaching us
450,2019-07-09 07:43:03,"I mean I’m no coding expert nor teacher but I do know that this is probably not the best way to go. There have been multiple slides repeated for me, some are the same ideas just reworded (I’ve been told 2 different ways, 4 times now that in C++ // is used to start a single line comment ignored by a compiler, yet I don’t even know how a compiler works or what it would look like). And I have had a JavaScript question in my C++ practice, for people who are teaching code, this is quite the shabby app. And again, no structure to the lessons.",1,False,Not the best,Kickin Star396,NEGATIVE,mean im coding expert teacher know probably best way go multiple slides repeated ideas reworded ive told 2 different ways 4 times c used start single line comment ignored compiler yet dont even know compiler works would look like javascript question c practice people teaching code quite shabby app structure lessons
451,2019-06-03 21:03:17,Code learning made super easy!!!!,5,False,Great!!!!,Seljuk 2287,POSITIVE,code learning made super easy
452,2019-06-25 00:13:05,Code written to teach you code is badly written. Does not inspire confidence. UI is nice though.,2,False,Found 2 bugs within the first 10 mins,Herzforsale,NEGATIVE,code written teach code badly written inspire confidence ui nice though
453,2019-05-03 16:27:48,Learning code is something I've wanted to do for time. I wish I had known Codecademy existed!,5,False,So easy!,kyntin,POSITIVE,learning code something ive wanted time wish known codecademy existed
454,2019-05-26 17:56:28,It is so hard.They should add a practice round,1,False,So hard,protigy lover,NEGATIVE,hardthey add practice round
455,2019-05-02 21:08:18,Super easy to use and understand for novices.,5,False,Code Academy,PGM III,POSITIVE,super easy use understand novices
456,2019-03-24 16:47:07,Ive not been great at understanding computer jargon and I sometimes have a tough time understanding the way some teach but the way code academy quizzes and the set up of the tutorials allows me to see via highlighted instruction I’m able to grasp things easier.,5,False,Easy to understand,tonya harris,POSITIVE,ive great understanding computer jargon sometimes tough time understanding way teach way code academy quizzes set tutorials allows see via highlighted instruction im able grasp things easier
457,2019-04-08 03:36:54,"Very useful app. 4 stars because on phone, we want to be able to hold our phone horizontal instead of vertical so the code and run longer without so many line breaks. 

The icon shown when it’s time to practice shows someone holding their phone sideways and yet we can only hold our phone vertically. 

Fixing this would make it 5 stars",4,False,Vertical is distracting,L boog the 3rd,POSITIVE,useful app 4 stars phone want able hold phone horizontal instead vertical code run longer without many line breaks icon shown time practice shows someone holding phone sideways yet hold phone vertically fixing would make 5 stars
458,2019-03-10 21:06:18,<p>It is somewhat disappointing because it doesn’t let you write the code just study and answer questions. I could see it would be hard to type it all but it would be nice if they put that in. Like you could go into setting and change the keyboard for just Codecademy and put in like the <> easier to get to or something.<p>,4,False,Doesn’t have the typing of the code just studying!,lil' Lucas,NEGATIVE,pit somewhat disappointing doesnt let write code study answer questions could see would hard type would nice put like could go setting change keyboard codecademy put like easier get somethingp
459,2019-03-21 14:51:20,No cache exists for this resource: shell-app.bundle,1,False,Won’t run,lffddhg,NEGATIVE,cache exists resource shellappbundle
460,2019-01-05 14:01:37,This is a great application for practicing code.,5,False,Coding,Tommy Kader,POSITIVE,great application practicing code
461,2019-01-22 03:00:03,"I don’t even know enough to start off and know that I’m doing wrong. Like, I don’t even know what program I’d be typing this code into to get the results I want here. I feel like I’m over my head.",3,False,The basics,eclair1587,NEGATIVE,dont even know enough start know im wrong like dont even know program id typing code get results want feel like im head
462,2019-01-05 16:02:47,"While CC is helpful for learning to code, iPhone UIs don’t adapt well to the iPad display and there’s not much real estate to work with on the iPhone UI.",2,False,Needs iPad UI.,jowhwalla,NEGATIVE,cc helpful learning code iphone uis dont adapt well ipad display theres much real estate work iphone ui
463,2018-09-12 14:57:44,"You are writing code on a phone, thank God. It’s not crazy useful, but maybe it’s good for new comers.",5,False,"Not what you were thinking, but in a good way",theshinx317,NEGATIVE,writing code phone thank god crazy useful maybe good new comers
464,2018-12-30 14:50:42,"Please look at alternatives to learning tech. This is a horrific company and it is nearly impossible to receive any competent support.  You have to wait several hours for a response to any website or program glitches. Fraudulent billing as they don’t deactivate your account as requested. Again, BEWARE!!!!!",1,False,BEWARE!!! BEWARE of Code Acadamy!!!,Chacha96486432668,NEGATIVE,please look alternatives learning tech horrific company nearly impossible receive competent support wait several hours response website program glitches fraudulent billing dont deactivate account requested beware
465,2018-12-18 00:58:44,"It’s fine, and I really enjoy the interface, but there is no way to actually code on this, and I’m not paying 5-10 dollars just to install python on my phone. And it only lets you practice once a day, unless you’re a member, which, for a site that is dedicated to helping you learn to code, is pretty surprising.",3,False,Non-pro people need to be able to practice more!,AB1234567899,NEGATIVE,fine really enjoy interface way actually code im paying 510 dollars install python phone lets practice day unless youre member site dedicated helping learn code pretty surprising
466,2018-10-21 02:52:17,"The code add my content available in the app, paid subscription or not, is greatly limited when compared with what is available from the website. 

There’s also the bugs, it’s a coin toss as to whether your lessons will properly load or not.",2,False,"Buggy, Limited",ChelleIsThere,NEGATIVE,code add content available app paid subscription greatly limited compared available website theres also bugs coin toss whether lessons properly load
467,2018-10-11 18:32:44,"I’d really to be able to practice code on the go, but the easiest way I see being able to do that would be with iPad compatibility.",2,False,No iPad Compatibility,Zleck,POSITIVE,id really able practice code go easiest way see able would ipad compatibility
