Unnamed: 0,date,developerResponse,content,rating,isEdited,userName,title,sentiment,matched_stem
1711,2018-10-29 02:44:40,"{'id': 5731458, 'body': ""Hi there. Thank you so much for using Mimo and for sharing your feedback - it's much appreciated. We want Mimo to be affordable for as many people as possible while allowing us to pay rent and salaries. The price of a subscription is fair, comparing to the cost of programming courses. Have a great day!"", 'modified': '2018-10-30T17:19:53Z'}","Downloaded. I knew there were in app purchases...but not 5 min into using the app! (I’m not joking. 5 min) then it’s asking for $30 or $50 or something...the free trial is basically asking you grade school questions that a 10 yr old could solve (also not joking). For people who need to test the waters first before paying, don’t download. You don’t actually get a taste of the app and that is the point of a free trail right? Maybe you want to pay them money and take a dive. Great.",1,False,stoooveeeeere,You have to pay,NEGATIVE,point
1714,2017-01-17 02:08:12,,Learning to program has always been a challenge for me but now I have this app and I've been using it for about a day and a half now and the time I spent in class not understanding what I am doing I've gained back in less than two days.,5,False,Junior '17,Great App,NEGATIVE,challeng
1721,2017-04-11 10:36:23,,"A convenient way to learn about a variety of languages.  Although, not sure if it will let me move forward without a monthly subscription by blasting social media after finishing each chapter.

It's well polished and developers need to eat too.  Minus one star for being lured into what appeared to be a free learning tool.",4,False,Cob_webb,Fun,NEGATIVE,social
1722,2019-09-05 11:33:01,,"I got this app a few days ago, decided to go Premium (since there’s little else you can do in the app without paying) but today I can’t get through one lesson without the app shutting itself down. The lessons don’t save progress so I’ve been partway through the same lesson several times now. If it weren’t so glitchy, I’d be happy with it.",3,False,NickLemon,Glitchy,NEGATIVE,progress
1728,2019-06-22 19:09:57,,"The courses are ok and give me some light exposure to coding in general. However, my progress in the courses constantly gets wiped, forcing me to start from the beginning each time. 

In addition, I’ve contacted support once weekly for two weeks about my premium subscription (a hefty price) not working and have gotten no response. 

It seems they can’t properly stitch together teaching, coding, and a proper business model. At least not yet. It’s a shame. Great idea, terrible execution.",1,False,evanman321,Spread too thin,NEGATIVE,progress
1742,2019-05-14 17:00:33,,You can’t have a free trial of it without having a card set up. Pretty sick of this setup. All of these companies are just hoping you’ll forget to cancel your subscription so they can auto charge you. There was no point in downloading the app. Only giving two stars because I’m ASSUMING it teaches you SOMETHING if you can spend ten dollars a month on a subscription service.,2,False,Ri Kaminari,No free trial without payment method.,NEGATIVE,point
1750,2017-04-15 01:26:14,,"I have had no problems with this app so far. It helped me develop a habit of becoming more familiar with some computing languages every morning, which is exactly what I set out to do. I gave four stars because I want to see more content but once the content grows the potential is huge.",4,False,John_5158,Career Changing,POSITIVE,habit
1754,2019-09-05 03:35:08,,"Subscribed to the one year premium package, not disappointed as a beginner in programming I find the app very educational, the only problem I’ve been coming up to the app is crashing from time to time (my phone is updated to the last 12.4.1 iOS update)",4,False,jesiOsetioUkus,App is crashing,POSITIVE,point
1760,2019-01-25 15:58:54,,"The design and content is high quality. Learning is fun, and the easy, intuitive presentation boosts my self esteem. I just wish the topics would go more in depth. Make the content more challenging after awhile, so there’s actual merit in completing chapters.",5,False,aamalizzL,Good app,POSITIVE,challeng
1767,2018-01-27 12:37:56,,"Ran across app on Apple suggestions. Whether this app actually is capable of teaching someone to hack, or is just a hoax; I have learned neat and cool things I did not know that you are capable of doing or discovering about your device's. I just started but I am eager to challenge myself and see what I learn. I will check back in. REALLY GOOD",4,False,Ironworker-E.6013,Mimo,NEGATIVE,challeng
1770,2019-02-07 01:21:08,"{'id': 7195021, 'body': ""Hi there. We've introduced a free trial that lasts for 7 days so that you can check out Mimo for free and see if you like it. The free trial does not bind you to a subscription, however, after the trial, you need the paid subscription to continue to have unlimited access to all of the content. The paywall that you're seeing shows that there is a free trial and that you need a paid subscription after that. The payment information that you're adding is linked to your account, which saves your courses and progress, so that you can use Mimo Premium on other devices. You can cancel during the trial and then you won't be charged for a subscription. However, the subscription allows us to continue developing Mimo and pay salaries and rent. Please email support@getmimo.com if you have any questions. Have a great day!"", 'modified': '2019-02-07T11:24:13Z'}","They offer a 7-day trial but all of the content is behind the paywall and you can’t even do a sample course to see if it is compatible.  If you could pay smaller amounts for the individual courses it wouldn’t be so bad, but it’s parading as a free app.  I understand that developers need to get paid and absolutely should get paid, but the amount of subscription services nowadays is astounding.

What ever happened to paying a flat fee for an app?",1,False,Spamandrice,Behind a Subscription Paywall.,NEGATIVE,parad
1782,2018-10-03 13:57:05,"{'id': 5402635, 'body': 'Hi there. Thanks much for using Mimo and for the kind words! We are delighted to hear that you enjoy our courses. Have a great day and happy coding!', 'modified': '2018-10-08T10:59:00Z'}",I have a Bachelors in Computer Science and I’m heavy into program languages and I found this to be a great beginners to middle understanding of how processes work. I hope they add more for people to be challenged after they complete the basics!,5,False,Erod24,Great for early learning of core basics!,NEGATIVE,challeng
1784,2018-01-30 16:14:08,,"Very disappointed that you are forced to pay after trying one lesson. It’s really hard to tell if the app is even working properly at that point. Based on reviews, there are still a lot of hiccups at this point. It would probably be better to let people get a little further into the app before charging them, or at least let people try it for a few months at a nominal fee.",1,False,MooseE16,Disappointing,NEGATIVE,point
1788,2018-02-03 10:26:20,,"Like many others, I’m disappointed with the massive paywall after just the introduction. Asking for a 3-6 month subscription after only being on the app for a few minutes is ridiculous in my opinion. Maybe the app is worth a subscription, but I would need to be able to go through at least the first section of lessons first. I don’t want to commit to something I just started using.",1,False,bigbojangles,Disappointing,NEGATIVE,point
1791,2016-11-17 01:37:59,,Mimo is great for getting introduced to new programming languages and reviewing basics. Recommended! Feels good to go to Mimo and get better at something instead of killing time with social media/news.,5,False,Pacer10K,Use your phone to learn instead of waste time,POSITIVE,social
1799,2016-11-27 23:10:10,,"This is the most convenient learning tool I've come across. It offers an opportunity to make progress as time permits. If you have your phone, and a few minutes, you can move forward with your lesson.",4,False,Birden O. Proof,Learning in small doses,POSITIVE,progress
1809,2018-01-27 18:49:47,,"The app only lets you view one course that only describes the definition of what programming is. After that you’ve gotta pay nearly $10-$5 a month to use their service, without getting even a taste of what it can teach you. I’m mainly frustrated that this would say anything about the fact that it’s far from free on the app page, if it said something I’d be alright with this. Huge disappointment.",1,False,Penguinie815,This is not free.,NEGATIVE,point
1820,2018-02-16 22:32:08,,"Great for all of those busy programmers or someone wanting to become a programmer to learn something on the go... totally user friendly and right on point. I totally recommend this app to all, beginners and experts!",5,False,Quemerdadeporcaria,Great app,POSITIVE,point
1824,2017-04-20 20:24:51,,But you have to pay for premium after chapter one or share to social media to unlock lessons. Seems like premium might be worth it based on the content but I'm on the fence whether or not to pay for it.,4,False,cruzinfora,Excellent content,NEGATIVE,social
1831,2018-10-29 20:44:47,"{'id': 5731410, 'body': ""Hi there. Could you be so kind and provide more details, please? We'll be waiting for your email at support@getmimo.com. Many thanks for your support!"", 'modified': '2018-10-30T17:13:11Z'}",There is a bug that wont let me delete or type anything in challenges,5,False,vtvhfsgbfyb,Delete and type bug,NEGATIVE,challeng
1889,2017-07-25 09:47:37,,"I personally don't like subscription-only premium access. I'd rather pay a high fee one time than a small one repeatedly. Other than that, this app is really nice! It breaks down the data into small chunks and simple phrasing, making learning easy.",3,False,Meiberu,Almost Great,POSITIVE,break
1891,2018-08-16 06:08:21,"{'id': 4749522, 'body': ""Hi Emily. Thanks for your feedback. We're glad to hear that you enjoyed the free content. Our team is putting in a lot of time and effort to make our courses affordable and available for as many people as possible. We believe that the price of a subscription is fair comparing to the cost of a class, books, and so on. We're working on increasing the number of free lessons, so stay close. Many thanks for understanding!"", 'modified': '2018-08-21T10:16:04Z'}","You can’t make any progress beyond the most basic info without paying for it. For a student on a budget, this is not a reasonable expense when there are plenty of free coding resources out there. I really liked the content that I was able to access for free, but there wasn’t much of it.",2,False,EmilyFromTexas,Too much paid content,NEGATIVE,progress
1935,2017-07-05 16:36:26,,Having to share this app on any social media to get to the next tier of information would have been a bad choice. The app starts out giving you useless information for what you want to learn. You think you want to be a hacker? The only thing you're going to do is be upset you even wasted your service provider's bandwidth downloading this app.,1,False,SGT ALewis,Bad.,NEGATIVE,social
1946,2017-06-10 23:00:25,,"Not only does this app just break everything down step by step for you to learn but it gives quizzes at the end of lessons and projects too, I LOVE IT!!!!!",5,False,{}skins{},Awesome,POSITIVE,break
1964,2018-08-31 12:38:01,"{'id': 4931692, 'body': 'Thanks for your feedback. We want Mimo to be affordable for as many people as possible while allowing us to pay rent and salaries. We believe that $2.50/month is an affordable price. ☕️', 'modified': '2018-09-04T11:59:37Z'}",Would have been a blast if not right after the tutorial they just ask for money like seriously. I download this because it was free and seemed fun. I love coding and wanted to see what the app is all about. Was very disappointed to see you have to pay to gain access to anything but the tutorials. Would not recommend.,1,False,nothappening,Would have been great,NEGATIVE,point
1968,2017-04-06 07:07:19,,I love how they break everything down into small and simple tasks. This app is perfect for people who have no experience in coding.,5,False,Bohemian1793,Down to Earth,POSITIVE,break
1977,2018-09-26 06:25:17,"{'id': 5253819, 'body': ""Hi there. We are very sorry to hear this. Could you send an email to our support team at support@getmimo.com, and we'll come back to you as soon as possible. Again, we apologize for the inconvenience."", 'modified': '2018-09-27T06:57:45Z'}","My progress is deleted every time I close the app. I am very frustrated about it, because I just bought the premium subscription",4,False,Josephv1809,Delete progress,NEGATIVE,progress
