Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,date,developerResponse,review,rating,isEdited,userName,title,sentiment,reviewId,userImage,thumbsUpCount,reviewCreatedVersion,replyContent,repliedAt,standardizedReview,mentionedFeature,mentionedSynonyms
9227,9227,8360,2021-09-05 14:41:48,,"It is simple and easy to use, explains basics well, I like it. If you can add more information so that it's is more comprehensive, more examples even a small project, I will really appreciate especially in machine learning, data science , AI etc",5,,Marlion Nyaboke Mokua,,POSITIVE,d7ba864b-a237-49f1-968f-5f1621e73ff8,https://play-lh.googleusercontent.com/a-/ACB-R5T6vHWsg8gVQTePsiUkyLfR_zFt2W-dYC2lnPfY_g,8.0,5.1.47,"Dear Marlion
Thank you! We are pleased that you have enjoyed learning with us. We sincerely appreciate your insight because it helps us improve ourselves If you need any assistance, please feel free to get in touch with us at Hello@prghub.com so we can help you better.
--JS",2021-09-14 14:06:19,simple easy use explains basics well like add information comprehensive examples even small project really appreciate especially machine learning data science ai etc,boosters,special
9237,9237,8370,2021-09-05 05:01:57,,"Generally good content however for an educational app there are far too many mistakes, both grammatically & in the subject content. Firstly grammatically, it seems that you do not have native English speaker/s to proof read each course as some explanations and questions are confusing or even nonsensical. Secondly, the content. The vast majority of the pages seem to be okay, unfortunately I have noticed quite a few errors which can be very misleading especially for students new to the subject.",3,,Ryan G,,NEGATIVE,be7b08d4-e650-4494-8f9b-8c12b3c82e07,https://play-lh.googleusercontent.com/a/AGNmyxYrlb83TS1g-LO5MMBk_nVnKf7OpVXOxkoO80WJ=mo,31.0,5.1.47,"Hey Ryan,
Greetings from Programming Hub. We have received your query. Sincere apologies for any inconveniences caused. Please be assured that we are here to help you. Can you please help us by explaining your issue in detail at Hello@prghub.com so that we can assist you better:)
-JS
",2021-09-06 03:20:46,generally good content however educational app far many mistakes grammatically subject content firstly grammatically seems native english speakers proof read course explanations questions confusing even nonsensical secondly content vast majority pages seem okay unfortunately noticed quite errors misleading especially students new subject,boosters,special
9262,9262,8395,2021-09-03 03:40:05,,"Have to buy pro to continue anything, all the courses are cut off right after the introduction. You only really get a preview of each course. Hate it when ""free apps"" turn into paid substitutions real quick. Response: If you need to make it premium, make it a paid app. Don't give people an illusion of something free, then slap a paid subscription in front of them. It's attempting to manipulate the customer into paying money, I'm just glad google gives us a way to show others that this is a sham",1,,Justin Carpenter,,NEGATIVE,3d913374-019b-459f-b5cf-a22c946c1b5a,https://play-lh.googleusercontent.com/a-/ACB-R5Rm3CTOc58c2dz9mWJfPsHExHB7rHEJTTiXgdcc8Q,1.0,,"Hi Justin,
We apologize for not meeting your expectations. Sincere apologies for the inconvenience caused. Rest assured, we will be more creative with our notifications for your better learning experience with us. Please feel free to get in touch with us at Hello@prghub.com and we'll be very happy to assist you!
--JS",2021-09-03 04:23:27,buy pro continue anything courses cut right introduction really get preview course hate free apps turn paid substitutions real quick response need make premium make paid app dont give people illusion something free slap paid subscription front attempting manipulate customer paying money im glad google gives us way show others sham,status quo sloth,custom
9317,9317,8450,2021-08-30 15:10:58,,"I have completed the course, done the test 3 times passing it the 2 last times and it's still telling me I have to complete the course to receive my certificate. Some of the questions weren't even in the lesson. The content was good yes, definitely. And please don't respond asking to sprinkling some awesomeness, just please show some good customer service and say what the issue is. That's all I ask of thee. Thank you for creating this app tho.",3,,Davion Bowen,,NEGATIVE,edfdba0c-0332-4474-86d4-38a4421ad99a,https://play-lh.googleusercontent.com/a/AGNmyxbG0F1zgQkBzaKFJcaHHskoBxzf77-kQnuxiBx4=mo,0.0,5.1.47,"Hello Davion,
We apologize for the inconvenience. It seems like a glitch. It will be automatically restored. We are working on some content and features for the future in the backend, so the issue is multiplied. These will be rectified moving forward. Hope you would understand. Please Reach us at Hello@prghub.com for better assistance.
-JS
",2021-08-31 03:35:50,completed course done test 3 times passing 2 last times still telling complete course receive certificate questions werent even lesson content good yes definitely please dont respond asking sprinkling awesomeness please show good customer service say issue thats ask thee thank creating app tho,status quo sloth,custom
9496,9496,8629,2021-08-21 04:46:31,,I'm so lucky I paid 8$ for all my lifetime hard work will be easy to use and setup because it's all!! Not only coming from a legit legal app that gives you certification. But also keeps updating ONLY CAN HOPE THEY KEEP THERE PROMISES FOR MY LIFETIME AND I CANT BELIEVING HOW ADDICTED I HAVE BEEN ON HERE FOR LAST 10HOURA ALMOST BESIDES A HOUR MAX I WASNT SINCE. YESSSSS GET IT AND GET IN NOWW WHILE SPECIALLY FOF THE CHEAPEST AND SAFEST LIFETIME COVERAGE OF FUTURE COURSES I CANT SAY MUCH MORE THANKS,5,,Lil Chris Yunginsent,,POSITIVE,7ffed541-a15c-45ee-91d6-8cdf618bf638,https://play-lh.googleusercontent.com/a/AGNmyxZn9zCalwvwPqIfk-NCzDIkCNSFtYnYXLsbk3Lk=mo,3.0,5.1.47,"Dear Friend
Thank you! Your feedback is important to us. Please continue supporting us so we will always have a reason to keep improving our content and make your learning experience an enjoyable one. If you need any assistance, please feel free to get in touch with us at Hello@prghub.com so we can help you better.
--JS",2021-08-24 12:18:41,im lucky paid 8 lifetime hard work easy use setup coming legit legal app gives certification also keeps updating hope keep promises lifetime cant believing addicted last 10houra almost besides hour max wasnt since yesssss get get noww specially fof cheapest safest lifetime coverage future courses cant say much thanks,boosters,special
9532,9532,8665,2021-08-19 12:31:31,,"The app should be made faster, especially the window loading course content, it loads for several minutes. Sometimes I have to stop the app and open it again thinking it's hanging,",4,,Philip Okinyi,,NEGATIVE,4b6d7849-735d-4e08-b7f4-4c5472122149,https://play-lh.googleusercontent.com/a-/ACB-R5TK_cTfe27vySu3ppQanX4KE58ZbzuUuN07-FaCdA,3.0,5.1.47,"Hi Okinyi,
We really appreciate your feedback! We assure you that we are listening to your requests and will definitely consider it in the future updates to provide you with a much better learning experience. If you need any assistance, please feel free to get in touch with us at Hello@prghub.com and we'll be very happy to assist you!
--JS

",2021-08-20 04:18:43,app made faster especially window loading course content loads several minutes sometimes stop app open thinking hanging,boosters,special
9550,9550,8683,2021-08-18 11:04:53,,"Awesome for beginners to start learning programming, and they also have fantastic customer support!",5,,Konrad Jablonski,,POSITIVE,925de2fa-e7cf-4a42-b8d2-a35f67e8360f,https://play-lh.googleusercontent.com/a-/ACB-R5QOYPr5Li1wRx2kFPuGJ-QYhoiREIK8BM8sZVQBTw,0.0,5.1.47,"Dear Friend,
Thank you! Your feedback is important to us. Please continue supporting us so we will always have a reason to keep improving our content and make your learning experience an enjoyable one. If you need any assistance, please feel free to get in touch with us at Hello@prghub.com so we can help you better.
-JP",2021-08-19 14:21:31,awesome beginners start learning programming also fantastic customer support,status quo sloth,custom
9554,9554,8687,2021-08-18 04:17:45,,"one sentence ""good ui/ux, zero content"" my review is based on first course I did on ""c programming"". trash app just too many ads too sell just basic knowledge at high price wasted my money. exam is the thing that triggered me just learn printf function and coding format yourself first before selling it for money. Edit: I had given in app feedback today about issue read from there. your link is not using https so don't want to discuss there",1,,Vishal Parmar,,NEGATIVE,ffc2b35d-5ff6-4af4-9a6e-9ebf706ae75b,https://play-lh.googleusercontent.com/a-/ACB-R5TaC5_3u9-bryCdIVSbtekI5WGQiVyxSBrtrSXE7A,8.0,5.1.47,"Hello,

Hope you are doing fine.

Please sprinkle some awesomeness in us with a higher rating! Reach out to us at hello@prghub.com, If you're facing any difficulty or the issue you face is yet to solve, would be glad to offer you some personalized assistance. Have a good day.

-JP",2021-08-26 14:04:26,one sentence good uiux zero content review based first course c programming trash app many ads sell basic knowledge high price wasted money exam thing triggered learn printf function coding format first selling money edit given app feedback today issue read link using https dont want discuss,voting,content r
9616,9616,8749,2021-08-14 15:18:00,,"Four stars because of a lot of typos at times, otherwise great app. I recommend it, especially for anyone interested in the topics offered, but aware of the difficulty of sticking with a traditional remote learning course. Constructive gamification. A+",4,,Charles W Bradley,,POSITIVE,3162a6ce-158d-4f98-b9b6-bb75a43d1634,https://play-lh.googleusercontent.com/a/AGNmyxY3rqILsycqP_ajaAYmLvjWQpde2z73NiFNyaZV=mo,16.0,5.1.47,"Hi Charles,
We really appreciate your feedback! We assure you that we are listening to your requests and will definitely consider it in the future updates to provide you with a much better learning experience. If you need any assistance, please feel free to get in touch with us at Hello@prghub.com and we'll be very happy to assist you!
--JS

",2021-08-15 10:47:52,four stars lot typos times otherwise great app recommend especially anyone interested topics offered aware difficulty sticking traditional remote learning course constructive gamification,boosters,special
9622,9622,8755,2021-08-14 11:08:35,,"Please upgrade your app , and certificate id number should be fixed. Or delivered to home. It's bug and lot like a noob coder app which is hacked by others pros.",4,,S R. K,,NEGATIVE,88b5e608-bd01-41fe-893a-e75735d7dc05,https://play-lh.googleusercontent.com/a-/ACB-R5Q_dAMztjQMy1JKRBnIewRZ4xLuWCjLyA3T2prNGg,4.0,5.1.47,"Hey mate, greetings from Programming Hub. We have received your query. Sincere apologies for any inconveniences caused. Please be assured that we are here to help you. Can you please help us by explaining your issue in detail at Hello@prghub.com so that we can assist you better:)
-JS
",2021-08-14 12:21:14,please upgrade app certificate id number fixed delivered home bug lot like noob coder app hacked others pros,torture breaks,live
9635,9635,8768,2021-08-13 05:24:50,,This app is really awesome especially when u r a nooby and need to learn everything from scratch trust me u r in the right place🥰,5,,Burhan Ali,,POSITIVE,cc1f253a-3e4c-4550-8cea-1ac10ec9eabd,https://play-lh.googleusercontent.com/a-/ACB-R5TDcYQKf2R_znVJ4SpnEl_F1mVqb2qtZzqPaBT-hg,0.0,5.1.47,"Dear Burhan
Thank you for your wonderful feedback! Our goal is to make your learning experience with us enjoyable and straightforward. Do recommend us to your friends too! :) If you need any assistance, please reach us at Hello@prghub.com and we'll be very happy to assist you!
--JS",2021-08-21 12:25:07,app really awesome especially u r nooby need learn everything scratch trust u r right place,boosters,special
9711,9711,8844,2021-08-09 09:31:22,,"This app is wonderful!, has a lot of courses that a person needs to become very good at programming. I'm so grateful to you guys for this app.",5,,Prince Chim,,POSITIVE,9b788248-1a94-49cc-a733-75600c3188e2,https://play-lh.googleusercontent.com/a-/ACB-R5Tv-9sK5t7a7oIllEH1sUOc6t0Q4ZfmnHxM679Q1A,0.0,5.1.47,"Dear Friend
Thank you for your wonderful feedback! Our goal is to make your learning experience with us enjoyable and straightforward. Do recommend us to your friends too! :) If you need any assistance, please reach us at Hello@prghub.com and we'll be very happy to assist you!
--JS",2021-08-09 11:39:43,app wonderful lot courses person needs become good programming im grateful guys app,status quo sloth,person
9740,9740,8873,2021-08-07 13:25:34,,This app is well done and it teaches the person a bit about coding.,5,,Thesinperon S,,POSITIVE,fe9b6039-397b-4017-8537-0439fbbd2432,https://play-lh.googleusercontent.com/a-/ACB-R5Rs-CHosIHs6_nFOVWL7r0v_S8CNy-tZqImWPO06w,0.0,5.1.47,"Dear Friend
Thank you for your wonderful feedback! Our goal is to make your learning experience with us enjoyable and straightforward. Do recommend us to your friends too! :) If you need any assistance, please reach us at Hello@prghub.com and we'll be very happy to assist you!
--JS",2021-08-07 15:53:17,app well done teaches person bit coding,status quo sloth,person
