Unnamed: 0,reviewId,userName,userImage,review,rating,thumbsUpCount,reviewCreatedVersion,date,replyContent,repliedAt,sentiment,standardizedReview,mentionedFeature,mentionedSynonyms
5491,423f6b2a-804f-4ebd-a8f2-0d3eefb47987,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It is good for learning some of the basic concepts in Python. Developers can put more challenges.,4,2,15.0.0,2019-09-10 04:27:02,,,POSITIVE,good learning basic concepts python developers put challenges,challenges,challeng
5508,962bc956-4557-4b1a-9818-c43cc30d81b9,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,basically all content is behind subscription paywall,2,4,15.0.0,2019-09-04 16:28:10,,,NEGATIVE,basically content behind subscription paywall,torture breaks,paywal
5582,99a651ad-caed-4453-ad4a-01fb3a6a1181,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,what are the advantages of daily streaks? or even xp points? wish there was a way to convert our xp to unlock pro courses.,4,1,14.1.0,2019-08-19 14:41:03,,,NEGATIVE,advantages daily streaks even xp points wish way convert xp unlock pro courses,daily streaks,daily streak
5605,1abf1a9b-cf4b-43fe-929c-e4c10687bebd,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,was great until I hit a $30 paywall. I'll buy a book,1,0,,2019-08-14 12:47:40,,,NEGATIVE,great hit 30 paywall ill buy book,torture breaks,paywal
5625,d6cbb409-61eb-4c38-81cb-883b165a6b38,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"A good learning tool, especially it's practice module, which helps to crystallize the information taught in each respective course.",4,0,14.0.0,2019-08-08 06:57:41,,,POSITIVE,good learning tool especially practice module helps crystallize information taught respective course,boosters,special
5638,04eb4862-fcb6-4c96-81a7-e32fcd0e23e0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I live this app,5,0,14.0.0,2019-08-05 04:49:57,,,POSITIVE,live app,torture breaks,live
5685,fae3e8fa-42a0-46c7-881b-f17f8e213d91,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"TOTAL SCAM - They throw you some extremely basic lessons that I breezed through in ~15 minutes, and then demand that you pay an ABSURDLY EXPENSIVE SUBSCRIPTION if you want any real lessons. Judging from how remedial and moronic the lessons are, as well as your manipulative and deceitful bait & switch tactics, I would rather burn that money in the fireplace than give it to you SCUM! Maybe if you had ETHICAL business practices you could attract dedicated customers? I guess you all are too stupid.",1,4,,2019-07-25 18:54:58,,,NEGATIVE,total scam throw extremely basic lessons breezed 15 minutes demand pay absurdly expensive subscription want real lessons judging remedial moronic lessons well manipulative deceitful bait switch tactics would rather burn money fireplace give scum maybe ethical business practices could attract dedicated customers guess stupid,status quo sloth,custom
5697,68ba9252-2378-4c52-970a-ebc3aa13264a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,wonderrful ...help thebperson to understand on basic level,5,0,14.0.0,2019-07-22 06:56:25,,,POSITIVE,wonderrful help thebperson understand basic level,status quo sloth,person
5849,e8e20582-4564-4966-a8c1-d21e78173692,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,The daily challenges are awesome.,5,0,13.5.3,2019-06-20 23:10:16,,,POSITIVE,daily challenges awesome,"daily streaks, challenges","daily challeng, challeng, daily challeng"
5863,afbe0b51-e2d3-4656-bb7f-13b87c31fa7f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it would be really cool to add a virtual world in datacamp where you can have a virtual character that interacts with the environment (like yoville) and you can use your experience points to buy virtual stuff or play games.... also have a ranking system which shows your percentile and where you are in the hierarchy order using the points,5,4,13.5.3,2019-06-18 13:27:18,,,NEGATIVE,would really cool add virtual world datacamp virtual character interacts environment like yoville use experience points buy virtual stuff play games also ranking system shows percentile hierarchy order using points,avatar,virtual charact
5864,7f082a42-1a4a-4fc2-bfb0-03e8adb4af3f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great tool for learning coding. Especially useful is the daily challenge which help reinforce learning through spaced interval recall,5,1,13.5.3,2019-06-18 07:51:51,,,POSITIVE,great tool learning coding especially useful daily challenge help reinforce learning spaced interval recall,"daily streaks, challenges, boosters","daily challeng, challeng, daily challeng, special"
5882,dc241779-0a55-4ac9-9b18-01fa860abc48,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This app helps me to remember what I learned by throwing an everyday challenge. Which would only take 5-10 mins but very helpful. I wish they have a way to let me to assignment or course through app as well.,4,1,13.5.1,2019-06-13 09:18:33,,,POSITIVE,app helps remember learned throwing everyday challenge would take 510 mins helpful wish way let assignment course app well,challenges,challeng
5944,ca71bc78-a089-4b7a-877e-af13841f6d36,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Very nice UI and UX, content is well written and easy to catch! Thanks! I wish I could buy a limitless account... I hate subscription for studies",5,2,13.4.0,2019-05-31 12:47:10,,,POSITIVE,nice ui ux content well written easy catch thanks wish could buy limitless account hate subscription studies,status quo sloth,account
5977,0b0528e4-8d24-4d5a-a48c-42589954cd8c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Refreshing And Lively Datacamp Team,I love your efforts. I love the way it inscribes the concept in mind.Really my Learning Curve is awesome with this app. It would be more benficial ,if you add more courses and seperate app to apply projects if not possible in single. Thank you so much.",5,3,13.3.1,2019-05-25 08:59:17,,,POSITIVE,refreshing lively datacamp teami love efforts love way inscribes concept mindreally learning curve awesome app would benficial add courses seperate app apply projects possible single thank much,torture breaks,live
5999,a85cf4c2-308b-4680-8fa6-5efc49d43d17,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Fabulous method to learn Python...especially if you run short on time.,5,0,13.3.1,2019-05-22 05:02:25,,,POSITIVE,fabulous method learn pythonespecially run short time,boosters,special
6015,a2e4525d-a7e3-4af5-9ad1-918914f6da27,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Enables me to learn at times when I have time but no laptop/PC. Reminds me with a daily challenge.,5,0,13.3.1,2019-05-19 15:04:29,,,POSITIVE,enables learn times time laptoppc reminds daily challenge,"daily streaks, challenges","daily challeng, challeng, daily challeng"
6044,b8e55b0c-6567-4b47-b1e4-904684b8f61a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Unable to login through Google plus or linked in. It needs to be fixed. I am not redirected to linkediln to log into my account. I tried with Google as well.,1,0,11.0.2,2019-05-13 21:00:39,Hi. Thank you for your message. We're really sorry for this inconvenience. Could you tell us what exactly is not working? E.g. are you not redirected to Google / Linkedin to log in to your account? Is there an error that occurs? This will help us debug the issue and solve it for you ASAP.,2019-05-13 14:33:22,NEGATIVE,unable login google plus linked needs fixed redirected linkediln log account tried google well,status quo sloth,account
6045,a637777b-bc90-47c0-b889-342893b9f825,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,they gives me a clearer understanding yet hands-on material to grasp the most-demand knowledge in data science. Tons of courses. I really enjoy the way the content delivered. Love this app!,5,0,13.2.0,2019-05-13 19:12:48,,,POSITIVE,gives clearer understanding yet handson material grasp mostdemand knowledge data science tons courses really enjoy way content delivered love app,torture breaks,live
6142,cbb6b3ab-34e0-4499-9cf1-322d411ae925,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I will try to do challenge One Day One Course for a month. I guess it is very doable.,5,0,13.0.0,2019-04-17 13:31:37,,,NEGATIVE,try challenge one day one course month guess doable,challenges,challeng
6147,f9cbb6cc-a633-4806-92e0-f26f9ad4d1da,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very few courses for learning. you have to switch to desktop anyway. only good thing might be the prcatice questions but soon you will realize many of the questions answer choices are full of tricks and deceiving which not going to help in learning. worst thing is that introduction to r daily challenge will never end. i completed max 5 challenges back to back and gave up coz it never endes,2,5,12.1.0,2019-04-17 01:31:30,,,NEGATIVE,courses learning switch desktop anyway good thing might prcatice questions soon realize many questions answer choices full tricks deceiving going help learning worst thing introduction r daily challenge never end completed max 5 challenges back back gave coz never endes,"daily streaks, challenges","daily challeng, challeng, daily challeng"
6169,b3b98715-abfc-44a8-9103-4a932baac2e7,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I just do the daily challenge, great way to keep reminding myself the correct syntax for R and Python.",5,2,13.0.0,2019-04-13 19:04:03,,,POSITIVE,daily challenge great way keep reminding correct syntax r python,"daily streaks, challenges","daily challeng, challeng, daily challeng"
6199,5f36ab54-310e-4204-9119-1c0ee28c2208,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,would like a bit harder questions for the daily challenges,4,0,12.3.0,2019-04-07 14:14:03,,,NEGATIVE,would like bit harder questions daily challenges,"daily streaks, challenges","daily challeng, challeng, daily challeng"
6222,25e846b2-b21d-4c72-8016-5033410c27b0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"i can't seem to login via the app, even after i've confirmed my account on web. Any why to combat this?.. using the site instead of the app is annoying.",1,1,12.2.0,2019-04-03 17:21:19,,,NEGATIVE,cant seem login via app even ive confirmed account web combat using site instead app annoying,status quo sloth,account
6327,bb9107f8-68d2-477c-9ba4-587b6520775f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"very bad experience with app not able to login or not able link my account either with Facebook,gmail,linkedin even though am an existing user...",1,8,12.1.0,2019-03-21 14:14:44,"Hi, we're really sorry to hear this. Could you tell us what exactly is not working? We just checked again and they should function correctly.",2019-03-26 05:04:20,NEGATIVE,bad experience app able login able link account either facebookgmaillinkedin even though existing user,status quo sloth,account
6329,e47bb40d-f103-4870-b7de-bd8e300f7fbb,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I liked this app specially the way we can explore the new language on the go anywhere anytime. Its like taking baby steps and become familiar with the features by practice tests. keep it up and provide more content.,5,11,12.1.0,2019-03-21 08:00:25,,,POSITIVE,liked app specially way explore new language go anywhere anytime like taking baby steps become familiar features practice tests keep provide content,boosters,special
6380,6f095d28-4d1e-43a9-bb25-198a99d1bb09,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"nice mobile app, love the daily challenges!",5,0,12.1.0,2019-03-16 11:23:21,,,POSITIVE,nice mobile app love daily challenges,"daily streaks, challenges","daily challeng, challeng, daily challeng"
6383,9b7e6032-4f13-4d72-84fc-e74382d4b447,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,The daily practice challenge is useful.,5,0,12.1.0,2019-03-16 08:41:50,,,POSITIVE,daily practice challenge useful,challenges,challeng
6424,9ec060af-7f4b-43aa-b2af-4a9d825d220e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I already had account. When I log in this app direct me to open browser for do nothing, then close it self ans return to main menu. Can't even register. It said can't connexct to server. I leave 1 star for now since I see everyone works on their phone. I use outadate one but other apps works completely If you the other user wondering.",1,5,12.0.0,2019-03-12 23:36:53,"Hi Achmad, we're sorry for this inconvenience. Am I correct that you are trying to log in to your account via Facebook, Linked or Google? If so, the browser opens so you can log in to the respective social network, and then give permission to use this account to log in. After providing permission, you're redirected to the app and are logged in.",2019-03-13 04:41:00,NEGATIVE,already account log app direct open browser nothing close self ans return main menu cant even register said cant connexct server leave 1 star since see everyone works phone use outadate one apps works completely user wondering,status quo sloth,account
6446,3d2ccfce-3c87-41dc-bf8d-43137097a2b6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,easy to use and has helped me greatly and the daily challenges are great,5,0,11.0.2,2019-03-11 00:06:06,,,POSITIVE,easy use helped greatly daily challenges great,"daily streaks, challenges","daily challeng, challeng, daily challeng"
6479,3f023f8e-c293-4837-88fe-024dce67a26e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tutorial very clear, with the right rythm for a person who is new to python, with clever exercises and examples. Also like the graphic of the app, they stimulate in you in doing your best with constance.",5,1,11.0.2,2019-03-08 02:22:58,,,POSITIVE,tutorial clear right rythm person new python clever exercises examples also like graphic app stimulate best constance,status quo sloth,person
6559,44093aca-b930-497c-80cf-8420b0b6ad99,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Its a good platform to learn and access Challenge on learning Python, R, SQL at the basic and many others. I use almost all days.",5,1,11.0.2,2019-03-02 11:32:13,,,POSITIVE,good platform learn access challenge learning python r sql basic many others use almost days,challenges,challeng
6573,c695a885-1f31-482a-a46e-4e97c04f7aab,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very awesome for practicing languge like python r and the challenges are good as par your level of learning pretty awesome to use this app easy to use ans best to learn this can be best to your daily practicing of your syntax and concepts practicing,5,1,11.0.1,2019-03-01 09:39:42,,,POSITIVE,awesome practicing languge like python r challenges good par level learning pretty awesome use app easy use ans best learn best daily practicing syntax concepts practicing,challenges,challeng
6658,2c3621d9-d326-4834-bd62-5e35bad9d0f7,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Brilliant App and Idea! It kept my ""Python"" alive! :-)",5,0,10.0.1,2019-02-23 14:39:30,,,POSITIVE,brilliant app idea kept python alive,torture breaks,live
6666,206e3d16-09e1-4ce4-9fc5-ca69d43a000c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"this is much better for those who already the subject and wants to brush up, special for beginners. it Even gives a good explanation",5,0,10.0.1,2019-02-22 12:16:23,,,POSITIVE,much better already subject wants brush special beginners even gives good explanation,boosters,special
6676,f9d114bf-0169-4c0c-8948-bfd46ce3e0b4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great learning app. I really appreciate the hard work put in making such a great app. Everything is well explained and interesting. One thing I would like to know is how can a person get certified from DataCamp.,5,0,9.0.0,2019-02-21 22:55:11,,,POSITIVE,great learning app really appreciate hard work put making great app everything well explained interesting one thing would like know person get certified datacamp,status quo sloth,person
6700,728984b4-b4b0-45b0-9b16-36d237911559,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,awesome application. special thanks to the team working on this,5,0,10.0.1,2019-02-20 04:15:04,,,POSITIVE,awesome application special thanks team working,boosters,special
6712,52077ecd-e385-4596-86d0-f4fb111cb1ac,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,your progress is not shared between Mobile and Desktop. Its like having 2 accounts. It makes no sense. Especially when you need a online certificate to register to another course. Not ready for mobile first world with people learning when communiting.,1,7,10.0.1,2019-02-19 12:45:27,,,NEGATIVE,progress shared mobile desktop like 2 accounts makes sense especially need online certificate register another course ready mobile first world people learning communiting,"boosters, status quo sloth","special, account"
6746,ec685768-08a9-42a3-b269-d14d50dc8844,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"easy to use, the daily challenges are a really nice touch to encourage you to continue to practice!",5,0,9.0.0,2019-02-17 05:19:00,,,POSITIVE,easy use daily challenges really nice touch encourage continue practice,"daily streaks, challenges","daily challeng, challeng, daily challeng"
6747,a1b35084-342b-45db-89ed-544fd0bcdf11,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"best for learning, challenging, engaging and good UI.",5,2,9.0.0,2019-02-16 23:14:19,,,POSITIVE,best learning challenging engaging good ui,challenges,challeng
6756,c6088153-d24f-4f85-a650-40e73c18cf8b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Big problem as others have reported is that if you already have paid account you CANNOT sign in with it to use the apps. Which sucks and should be fixed better now. only issue is not enogh practice available,3,15,9.0.0,2019-02-16 08:50:40,"Hi David, sorry for the inconvenience! Loggin in with your paid account should work. Could you tell me in detail what exactly is not working / which error you see?",2018-05-11 03:47:12,NEGATIVE,big problem others reported already paid account cannot sign use apps sucks fixed better issue enogh practice available,status quo sloth,account
6768,54ab4d6c-7250-4686-8596-9e8ec403192a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good app. No crashes so far. Smooth user experience. Expected same experience for the account settings as in the website. Overall experience is great,5,3,9.0.0,2019-02-15 12:32:58,,,POSITIVE,good app crashes far smooth user experience expected experience account settings website overall experience great,status quo sloth,account
6811,b42348d9-04e8-4cc2-9e8e-28b492c100d6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,love the reward system. wish there was more mobile classes available.,4,0,9.0.0,2019-02-13 16:07:41,,,POSITIVE,love reward system wish mobile classes available,status quo sloth,reward system
6825,bd3d5032-15c5-4780-bc5b-69fbd8f692e8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I like the daily challenges. it reinforces the knowledge learned in the courses.,5,2,9.0.0,2019-02-12 23:57:57,,,POSITIVE,like daily challenges reinforces knowledge learned courses,"daily streaks, challenges","daily challeng, challeng, daily challeng"
6877,a7d23358-8bcd-4661-b49a-43c32c0a8882,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Worse huh, only daily challenges quite well, though too easy challenges 😴 😴 More than everything bad.",1,1,8.0.0,2019-01-30 20:23:26,,,NEGATIVE,worse huh daily challenges quite well though easy challenges everything bad,"daily streaks, challenges","daily challeng, challeng, daily challeng"
6896,458ee82e-568e-4a18-a3f1-93628c52b2a4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Love DataCamp and love the app with the daily challenges.,5,0,8.0.0,2019-01-24 20:09:10,,,POSITIVE,love datacamp love app daily challenges,"daily streaks, challenges","daily challeng, challeng, daily challeng"
6916,8f855b02-8929-40e5-99cc-cbb4dcd65c17,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Pretty simple exercises. I'm an average programmer and I found the exercises kind of superficial and not very challenging - not that I want a huge challenge. If you were to put some of the exercises together into a small project, that would reinforce what you're trying to teach. Be advised, I'm not a strict adherent to any set pedagogy, but tease the app out a little.",3,27,8.0.0,2019-01-21 22:40:31,,,NEGATIVE,pretty simple exercises im average programmer found exercises kind superficial challenging want huge challenge put exercises together small project would reinforce youre trying teach advised im strict adherent set pedagogy tease app little,challenges,challeng
6917,c5dabcd2-c32a-4372-94e9-d1a7f587d369,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,fantastic way to keep up with what your learning. so many times life gets busy and i forget things and have to start again. the daily challenges helps avoid that.,5,7,8.0.0,2019-01-21 19:28:30,,,POSITIVE,fantastic way keep learning many times life gets busy forget things start daily challenges helps avoid,"daily streaks, challenges","daily challeng, challeng, daily challeng"
6945,b0b49c3c-832f-48ad-b362-7c7e7789265d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,A lucid & effective source to learn the basics skills to get you started in Data Science. Very friendly UI to help practise what you've learnt and daily XP points to keep you motivated to maintain daily streak,5,0,7.0.0,2019-01-14 02:02:12,,,POSITIVE,lucid effective source learn basics skills get started data science friendly ui help practise youve learnt daily xp points keep motivated maintain daily streak,daily streaks,daily streak
6967,77fb5ec9-a29f-42e3-bcb0-8471433d253a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Datacamp is an excellent learning app and I really appreciate the design and features. Since past few days, I am not able to log into my account through Google. I hooe this problwm will be fixed soon.",2,3,7.0.0,2019-01-09 12:40:15,"Hi, we're really sorry to hear this. Could you make sure to be on the latest version of the app and try again? We believe it was a temporary bug that should be fixed now.",2019-01-10 04:48:24,POSITIVE,datacamp excellent learning app really appreciate design features since past days able log account google hooe problwm fixed soon,status quo sloth,account
7013,50037472-e031-49e6-95a4-c804ca27a685,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Am very much interested person to learn data science, it's very good platform to explore our knowledge in depth",5,10,4.0.2,2018-11-12 21:21:44,,,POSITIVE,much interested person learn data science good platform explore knowledge depth,status quo sloth,person
7065,7204fc04-61af-4d54-97fd-790bc1c2f58e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Please synchronised with the desktop account having different completion of 
courses on desktop and mobile really sucks. Today every app have 
synchronisation why don't u have...",3,5,3.1.2,2018-08-20 12:23:32,,,NEGATIVE,please synchronised desktop account different completion courses desktop mobile really sucks today every app synchronisation dont u,status quo sloth,account
7144,5ce1f0ff-6205-4e4f-823e-03af68ab7bb4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"First thing, I can't browse all the courses even though I have a paid 
account on data camp . A lot of improvement is needed. Can't work on this 
app.",2,9,1.0.5,2018-05-16 23:59:25,,,NEGATIVE,first thing cant browse courses even though paid account data camp lot improvement needed cant work app,status quo sloth,account
7252,51026afb-b803-473d-ae2c-e1d82f705f50,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Very clunky with poor UX. Doesn't keep track of account progress between asset browser use and mobile app use. Also cannot access all courses you can from browser. Will update review as app changes are made, probably..",2,26,1.0.4,2018-01-10 13:00:02,"Hi! Thank you for your review. We are sorry to hear that you don't have the best experience. 

We are working hard on bringing more courses to the app, but as we want to make them to be as good on mobile as they are on web, it takes a lot of time. 

What should we improve to make the app worth 5 stars?",2018-01-11 03:45:33,NEGATIVE,clunky poor ux doesnt keep track account progress asset browser use mobile app use also cannot access courses browser update review app changes made probably,status quo sloth,account
