Unnamed: 0,date,developerResponse,content,rating,isEdited,userName,title,sentiment,matched_python,reviewId,userImage,review,thumbsUpCount,reviewCreatedVersion,replyContent,repliedAt
26402,2020-02-09 00:03:56,,,2,,A Google user,,NEGATIVE,python,06856b89-c6af-4ccf-9dd3-7412a2d2f5b1,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Iam using this app for three months. I have some pros and cons on this app. Pros:simple UI, faster, many topics covered in all platforms... Cons:less content coure like, in python does not have so many topics it is empty as well as c and c+ also.There is no option for multi users in a single account.All are basics... There is no deep topics... Simply waste of money and time too... As well as there is no notifications....No useful data in it... I don't recommend this for anyone.",1.0,,"Hey Lakshmi,
We apologize for not meeting your expectations. On the other hand, thanks for sharing your feedback as it greatly helps us improve and understand what our learners need, want and expect from us. If you need any assistance, please don't hesitate to contact us at hello@prghub.com and we'll be more than happy to assist you!
-PA",2020-02-12 14:17:44
26464,2020-02-06 11:43:18,,,5,,A Google user,,POSITIVE,python,e7a90210-96b8-4d72-baa2-d4bc3da081b8,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Learned more about python programming language,0.0,5.0.32,"Hi Friend!
We're glad that we’ve been helpful to you. It is our goal to make your learning experience truly delightful and enjoyable. Do recommend us to your friends too! :)If you need any assistance, please reach us at Hello@prghub.com and we'll be very happy to assist you!
-PA",2020-02-06 13:18:44
26515,2020-02-04 15:34:08,,,4,,A Google user,,POSITIVE,python,16691103-7ea4-4630-aabf-e6772dcb70af,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Very great. I now know python and html. I am only 12. This is a great way to learn and easy to understand. The only down side is you have to pay for pro. I uninstalled the app and it took away my pro. So I emailed them and they gave it back. So you should install this.,0.0,5.0.31,"Dear Jaden,
Thank you for taking the time to share your feedback. We're glad that you liked our app. It would greatly encourage us if you could also provide us with a higher rating :) Please don't hesitate to let us know where we've failed to meet your expectations at hello@prghub.com so that we will know how we can improve further.
-HD",2020-02-04 21:31:04
26655,2020-01-30 09:41:58,,,5,,A Google user,,NEGATIVE,python,b0cc66c1-f1df-4a02-b568-380e25a9cfc6,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Contains bestest of best but one problem we cannot practice programs in Java, python, hacking etc.",0.0,5.0.31,"Hi Usha !
Thank you so much for your support. We will definitely take note of your feedback so that we can improve our service further. If you need any assistance, please contact us at Hello@prghub.com and we’ll be more than happy to help you :)
-PA",2020-01-30 14:10:01
26781,2020-01-26 09:20:09,,,4,,A Google user,,POSITIVE,python,83c81227-d6ff-4112-b1e4-1a398ccd90b1,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Nice and cool to learn python,0.0,5.0.30,,
27000,2020-01-19 05:05:40,,,5,,A Google user,,POSITIVE,python,72e343c3-f9a3-4ba6-bfa0-a066c7f3ddcd,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I have checked the python free course and it is very clearly explained so far. I like that the lessons are kept short with few questions at the end to review the adquired knowledge.,0.0,,,
27035,2020-01-18 08:50:58,,,5,,A Google user,,POSITIVE,python,5c9ae674-bae1-4ffd-8685-1f536162df73,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I used this app before for help during my python class. It's a great app to learn and code on the go. Also even though there were issues with the pro status as many have mentioned, the company will respond quickly to correct it which makes this app really worth a shot. Editor's choice for a reason. 👍🏾",2.0,5.0.30,"Hi Friend!
Thank you! Your feedback is important to us. Please continue supporting us so we will always have a reason to keep improving our content and make your learning experience an enjoyable one. If you need any assistance, please feel free to get in touch with us at Hello@prghub.com so we can help you better.
-PA",2020-01-18 09:38:53
27449,2020-01-04 05:44:44,,,5,,A Google user,,POSITIVE,python,ded125bb-3180-4be0-ab58-22902a35f932,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it is great so far. easy and fast to learn. i used python3,0.0,5.0.8,"Hi Mano!
Many thanks for your awesome review! We're glad to know that our method of teaching has made it easy for you to learn Python 3. Do recommend us to your friends too! If you need help with anything, please don't hesitate to contact us at hello@prghub.com and we'll be very happy to help you out.
-PA",2020-01-04 12:56:50
27873,2019-12-16 18:46:35,,,1,,A Google user,,NEGATIVE,python,dffb7a3f-fa5c-40f2-a06e-f7cc87c54bc9,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Basic and ambiguous language. I made the mistake of paying for it based on reviews. I've looked at a few courses so far and both have wrong answers in their ""tests"" This is a total waste of money unless you want very rudimentary knowlege. If you are actually looking for something to teach you a language this is not it. It uses terms way too generally. Programming requires knowledge of which type of bracketing is required () vs {} vs [] etc. it does not properly distinguish which it is referencing in text. Example one question in the python course states ""If we want to display anything on the screen it needs to be written inside brackets and enclosed within double quotes "" ""."" True or False, The proper answer to me would be false, as the general idea I understand for Brackets is [ ] not parenthesis also you can use single or double quotes... Just an example of how vague the questions are. Programming is a concise exercise therefore the program teaching you to program should also be concise. Just my 2¢",0.0,,"Hey Rob,
We apologize that our content is less than satisfactory to you. Rest assured that we are very much open to feedback and we take them as suggestions to improve our service in our future updates. We would love to hear more details about your experience at Hello@prghub.com so that we can work on improving on them as soon as possible. 
-PA",2019-12-16 23:22:37
27948,2019-12-13 00:39:56,,,4,,A Google user,,POSITIVE,python,a2326c89-0606-4918-9d61-95a6e9880388,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it's a great way to learn python,0.0,5.0.26,"Hi Daniel!
We're glad that we’ve been helpful to you in learning Python. It's our goal to make your learning experience truly enjoyable. Please don't hesitate to give us a higher rating if you think that we deserve it or kindly let us know your thoughts on how we can further improve. We'd love to hear from you at Hello@prghub.com :)
-PA",2019-12-13 22:01:51
28204,2019-12-02 18:36:32,,,5,,A Google user,,POSITIVE,python,ac6e55eb-99e7-4074-ac0c-edaf0492773c,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I have just installed this app and started learning python in it. I am loving it till the phase where I am, hoping that this application would be promising.",0.0,5.0.26,"Hi Indranil !
Thank you! Your feedback is important to us. Please continue supporting us so we will always have a reason to keep improving our content and make your learning experience an enjoyable one. If you need any assistance, please feel free to get in touch with us at Hello@prghub.com so we can help you better.
-PA",2019-12-03 14:48:30
28283,2019-11-29 10:15:51,,,5,,A Google user,,POSITIVE,python,e9a7fc3c-b79d-4ec2-adcc-43825225104a,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it was actually helped me in studying so many topics like hacking python so on etc.....,0.0,5.0.26,"Hi Uday!
We're glad that we’ve been helpful to you. It is our goal to make your learning experience truly delightful and enjoyable. Do recommend us to your friends too! :)If you need any assistance, please reach us at Hello@prghub.com and we'll be very happy to assist you!
-PA",2019-11-29 13:06:59
28720,2019-11-12 00:40:41,,,5,,A Google user,,POSITIVE,python,e5fc9d13-de57-4267-83d0-51d83de841b8,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This app is simply awesome.The Only thing I want to inform you about the python.Please add python 3 instead of python 2.,0.0,5.0.26,"Hi Bhaskar !
We really appreciate your feedback! We assure you that we are listening to your requests and will look into adding Python 3 in the future to provide you with a much better learning experience. If you need any assistance, please feel free to get in touch with us at Hello@prghub.com and we'll be very happy to assist you!
-PA",2019-11-12 14:21:25
28913,2019-11-04 08:39:14,,,5,,A Google user,,POSITIVE,python,f66cf7af-afdc-42b0-95e0-2a622b0feea5,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Just finished the first part of python learning. Its easy, and straightforward.",0.0,5.0.26,"Hi Friend!
Thank you for your wonderful feedback! Our goal is to make your learning experience with us enjoyable and straightforward. Do recommend us to your friends too! :) If you need any assistance, please reach us at Hello@prghub.com and we'll be very happy to assist you!
-PA",2019-11-04 13:06:15
29315,2019-10-19 05:10:57,,,5,,A Google user,,POSITIVE,python,9c020b6e-840e-4e43-ae99-81045617d1fb,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great app so far helping me to learn python really quickly,0.0,,"Hi Friend!
Many thanks for your awesome review! We're glad to know that our method of teaching has made it easy for you to learn programming. Do recommend us to your friends too! If you need help with anything, please don't hesitate to contact us at hello@prghub.com and we'll be very happy to help you out.
-PA",2019-10-19 09:27:11
29467,2019-10-13 06:10:34,,,5,,A Google user,,POSITIVE,python,572ab1ca-9dc1-43a2-9ca9-695dc18a68f4,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Its a good app. It is very easy to understand what they teach. Very good GUI. Currently learning python and it is very easy to understand it.,0.0,5.0.8,,
29926,2019-09-26 00:42:14,,,5,,A Google user,,NEGATIVE,python,842a83b7-9855-4c24-b241-c148d2b5da15,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"A great app, but should have the python 3 course. It has no course on python 3 and python 2 is too old!!! Should add the python 3 course.",0.0,5.0.8,"Hi Friend!
We really appreciate your feedback! We assure you that we are listening to your requests and will consider adding Python 3 in the future to provide you with a much better learning experience. If you need any assistance, please feel free to get in touch with us at Hello@prghub.com and we'll be very happy to assist you!
-PA",2019-09-26 05:45:59
30103,2019-09-20 16:16:12,,,5,,A Google user,,POSITIVE,python,b2bcd352-c159-4893-940d-0180db493f89,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Awesome. Im really learning from this app. I could have purchased one book about leaning python for the price of this app, but with this app i can learn all the major coding languages and get the interaction from the app to reinforce what Im learning. Take it from a total cheap-skate, this is totally worth the money if you really are interested in learning to code/program.",2.0,5.0.19,,
30160,2019-09-18 23:10:41,,,5,,A Google user,,POSITIVE,python,ad8e522d-10f1-4b44-9fb3-d9b816aa24df,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Very usefull app for learn python,0.0,5.0.19,"Hey Hasan,
Wow! Thank you very much for the review . We are glad that we were able to help you out with your learning process.Please reach us out at Hello@PrgHub.com if you need any assistance, we will be very glad to help you out.Please recommend us to your friends and relatives.
-NY",2019-09-19 09:28:03
30913,2019-08-24 06:15:54,,,5,,A Google user,,POSITIVE,python,3d1c518d-643e-445c-8cbb-ff6cdc587484,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I learned python,c++ and java and i want learn more languages thanks",0.0,5.0.18,"Hi Friend!
We're glad that we’ve been helpful to you. It is our goal to make your learning experience truly delightful and enjoyable. Do recommend us to your friends too! :)If you need any assistance, please reach us at Hello@prghub.com and we'll be very happy to assist you!
-PA",2019-08-24 12:58:29
31012,2019-08-20 22:09:22,,,5,,A Google user,,POSITIVE,python,27213907-4f4d-4f4b-bf32-3e1c4c60fceb,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Beautiful means for brushing up my python skeelz,0.0,5.0.18,"Dear Shawn ,
We are truly delighted to know that your experience with us has been great. It really helps us keep ourselves motivated to continuously improve our content and serve our learners better. If you need any help, feel free to get in touch with us at Hello@prghub.com and it will be our pleasure to assist you!
-PA",2019-08-21 05:03:56
31080,2019-08-18 11:30:44,,,1,,A Google user,,POSITIVE,python,d5078ebd-2fdc-4304-8921-61f46f035875,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,the best python i m readying,0.0,5.0.18,"Dear Rohit ,
We've been wondering and wanting to know more about the issues you've faced with our app. We're hoping to hear back from an awesome learner like you so that we will know what to improve in our app and become worthy of your 5-star review. Please write to us at hello@prghub.com and we will be delighted to speak with you. :)
-PA",2019-10-02 14:41:10
31923,2019-07-20 01:16:44,,,1,,A Google user,,NEGATIVE,python,4fa1c08b-3c45-4bc1-aaad-943ddb6b4ef6,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Your most of the courses are incomplete. In c++, exception handling, inheritance and polymorphism etc. which is there in bca syllabus are missing. Same goes with other languages like c, java, python etc. Some or the other thing is missing in every language.",0.0,,"Hi Anuvrat!
Thank for sharing your feedback. It helps us keep ourselves in tune with what our learners need and expect from our courses. Rest assured that we will take your feedback into account for us to improve further. :)
-PA",2019-07-20 01:31:10
31931,2019-07-19 19:16:47,,,5,,A Google user,,POSITIVE,python,4ab7d8bd-f610-472e-8d00-c8cfddc1efec,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"gud app i love it, it takes one from zero knowledge about python and makes the person know their storyin few days",0.0,5.0.14,"Hi Friend!
We're glad that we’ve been helpful to you. It is our goal to make your learning experience truly delightful and enjoyable. Do recommend us to your friends too! :)If you need any assistance, please reach us at Hello@prghub.com and we'll be very happy to assist you!
-PA",2019-07-20 05:15:01
32148,2019-07-13 11:47:45,,,4,,A Google user,,NEGATIVE,python,e914d11c-edc6-460e-a8c0-ceb6b7737795,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,there are some errors. I was doing python advanced course and I saw that the program opemed the file in write mode but the app told me it was opened in read mode. Also the spelling of explanation was wrong. XD,0.0,5.0.14,,
32325,2019-07-07 13:08:29,,,5,,A Google user,,POSITIVE,python,ada8a796-9493-4657-93ef-81cacd2ca8b1,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"is great app for learning coding ang and many languages of computer like c+++,java, python and many more application in this app",2.0,5.0.14,"Dear Vijay , 
Thank you very much for the review and your feedback is of great value for us. We are glad that you are happy with our application. Keep loving and supporting us. We will provide you with the best quality content in the future updates too :)
-NY",2019-07-07 13:46:53
32329,2019-07-07 09:11:37,,,3,,A Google user,,POSITIVE,python,3b517c57-c330-4052-a181-81fad88c310e,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"This app is pretty good for begginers and I am one. The lesson are not to challenging, for what I'm doing which is python, but they are really easy to memorize and they let you understand the code easily. The reason I'm giving it a 3 star is because majority of the classes you need the pro membership and that really sucks.",1.0,5.0.14,"Dear Friend
We're hoping that our free courses have been helpful. We completely understand where you're coming from so we would love to hear from you at hello@prghub.com so that we can work out a solution that will make you smile. We're looking forward to speaking with you soon!
-PA",2019-09-11 04:57:05
32360,2019-07-06 10:39:24,,,5,,A Google user,,POSITIVE,python,0f7ce455-b15d-4b29-896b-43759ba4eb96,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Very good app , very helpful .I learned python and AI , now going to start a new course.",2.0,5.0.14,"Dear Rushi,
We are truly delighted to know that your experience with us has been great. It really helps us keep ourselves motivated to continuously improve our content and serve our learners better. If you need any help, feel free to get in touch with us at Hello@prghub.com and it will be our pleasure to assist you!
-PA",2019-07-06 13:33:53
32382,2019-07-05 19:27:26,,,5,,A Google user,,POSITIVE,python,c2017a3b-ca26-4069-90e0-fa478f7ec64a,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"coolest so far try it print(""welcome to python"")",2.0,5.0.14,"Dear Friend,
We're glad that you're enjoying our courses. Our goal is to provide you with a learning experience that's full of fun. Do recommend us to your friends too! :) If you need any assistance, please get in touch with us at Hello@prghub.com and we will be very happy to assist you.
-PA",2019-07-06 05:46:00
32643,2019-06-27 05:11:35,,,5,,A Google user,,POSITIVE,python,d39978dd-01b7-4fe4-9fda-f0a3a800a764,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This is a best app to learn python.,2.0,5.0.14,"Hi Sajib!
We are very happy that you find us to be the best. Your feedback keeps us motivated to make your learning experience absolutely enjoyable. If you need any assistance, feel free to get in touch with us at Hello@prghub.com so that we can help you better. Happy Learning!
-PA",2019-06-27 13:58:27
32799,2019-06-21 02:56:58,,,4,,A Google user,,POSITIVE,python,da46ea8b-ac4e-4593-b519-1a63078d7ed0,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"it's awesome.... bt try to give some more useful courses like python,machine learning, Java at free of cost.",0.0,5.0.13,"Dear Sanjai,
We apologize for the inconvenience. We'd love to offer everything for free but we had to monetize some of the courses to hire professionals to make sure that we provide you the best platform for learning. Please get in touch with us at Hello@prghub.com so we can reach you out with a solution that will make you smile! :)
-PA",2019-06-21 10:35:00
33169,2019-06-09 02:12:58,,,5,,A Google user,,POSITIVE,python,c52b0428-fcd5-4a5b-a92e-f3a711f78dbb,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"This app is really great if you want to learn programming languages like java,c++ and python. I also purchased the pro pack and it is really worth it.",0.0,,"Hey Vibhav,
Wow! Thank you very much for the review . We are glad that we were able to help you out with your learning process.Please reach us out at Hello@PrgHub.com if you need any assistance, we will be very glad to help you out.Please recommend us to your friends and relatives.
-NY",2019-06-09 09:41:59
33190,2019-06-08 13:30:10,,,5,,A Google user,,POSITIVE,python,582a0dfd-3d1e-4c4a-84b9-19cda74e534a,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"great experience understanding coding and programming language such as python and other languages,it's really great app",2.0,5.0.14,"Hi Khiereddine!
We're glad that we’ve been helpful to you. It is our goal to make your learning experience truly delightful and enjoyable. Please recommend us to your friends too! If you need any assistance, please reach us at Hello@prghub.com and we'll be very happy to assist you!
-PA",2019-06-08 14:20:58
33224,2019-06-07 13:04:40,,,4,,A Google user,,POSITIVE,python,38346e3b-44e9-40c9-ba26-69247e450882,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"This is a very good learning tool for learning programming languages. I am currently doing the python 2 course however, I'd prefer py3 course instead and also I would love to be able to do learning by example including being able to type the code my self and run it and see the result of my coding. Also, Id like a dark mode for the app, So this is why I only gave 4 stars. If these features get added I will happily change it to 5 stars✨. Critique aside, it is very good so well done for that.",8.0,5.0.14,"Hi Kevin!
Thank you! As of this time, we are focusing on adding a lot of new content but we'll surely bring this up with our team and make sure that you'll be one of the first to know once your suggestions are implemented. If you need any help, feel free to get in touch with us at Hello@prghub.com and we'll be more than happy to assist you!
-PA",2019-06-07 14:09:59
33316,2019-06-04 16:34:48,,,5,,A Google user,,POSITIVE,python,283e208b-9ac1-4972-851f-50ee0ce35e96,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Seriously...no other application can break the record of this application. Learning python on this app is very fun & interesting. I live this application. Many thanks for the team, working to provide this application & it's services to us.",5.0,5.0.14,"Dear Niteesh,
Congratulations! We're very excited to tell you that we've chosen your feedback to be included in our weekly featured reviews and might be published in our blogs and websites! Please reach us out at Hello@prghub.com and we'd love to hear more about your experience with us. :)
-PA",2019-06-07 06:21:47
33404,2019-06-02 00:28:13,,,4,,A Google user,,POSITIVE,python,26225e6f-6ef8-4e2a-a52d-01bbeb88e41e,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good one foe beginning ho o e to learn python with the help of of this app and wanted to develop app using this knowledge,0.0,5.0.13,"Dear Madhav, 
Thank you very much for the review and your feedback is of great value for us. We are glad that you are happy with us. Keep loving and supporting us. It will be a great encouragement and a joyous moment for us if you could rate us 5 stars :)We will provide you with the best quality content in the future updates too :)
-NY",2019-06-02 08:27:35
33528,2019-05-29 00:16:56,,,5,,A Google user,,POSITIVE,python,101a569c-59e2-401d-a17a-87783f9c4536,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,awesome..☺️☺️but can you make it have the latest version of python.,0.0,5.0.13,"Hi Mamta!
We appreciate your feedback! As we are striving to be the best learning platform, we assure you that we are listening to your requests and will continuously improve our courses and keep them updated. If you need any assistance, please feel free to get in touch with us at Hello@prghub.com and we'll be very happy to assist you!
-PA",2019-05-29 02:04:04
33701,2019-05-23 12:44:37,,,1,,A Google user,,NEGATIVE,python,b7cf3885-01e3-43a2-8977-5c8e7ddcb467,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,cant even provide one full course for free. python course stopped after doing 4 modules. at least kuch toh dhang se kara deta. what was the use of this software to me? tell me?,0.0,5.0.13,"Dear Utkarsh,
We're hoping that our free courses have been helpful. We completely understand where you're coming from so we would love to hear from you at hello@prghub.com so that we can work out a solution that will make you smile. We're looking forward to speaking with you soon! :)
-PA",2019-08-16 10:00:11
34176,2019-05-09 03:49:41,,,4,,A Google user,,NEGATIVE,python,e51acb46-0087-43b6-bc81-40ecb28e4a9f,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"edit: I got refunded, ty. at least they have nice customer relations. -deleted-... I bought it in order to learn Python, but their curriculum for python is literally just some random codes....-deleted-",143.0,5.0.13,"Dear Mehmet,
We greatly appreciate that you've updated the review for us. Feel free to get in touch with us anytime and we'll be more than happy to assist you!
-PA",2019-05-10 02:03:32
34708,2019-04-20 02:25:08,,,1,,A Google user,,NEGATIVE,python,4ab5a6c7-b927-4725-b2db-e3e254634396,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"SCAM!!! You will never learn to program using this app. infact it will make it harder for you as they explain everything to you in a very messy way. You will have to unlearn. I don't know how they became editors choice, they probably paid for the promotion. This app is really not worth it. They also dont support any of the new languages. They dont have python 3, ruby, React, Node,Express, Go , etc. their ""AI"" & ""MACHINE LEARNING"" course is even worse, you are better of using Wikipedia.",3.0,5.0.13,"Dear Siddique,
We wanted to let you know that we openly welcome criticisms as we see them as an opportunity to improve our services and provide a much better learning experience in the future. Please get in touch with us at Hello@prghub.com if you have encountered any issues and we'll be more than happy to hear from you.
-PA",2019-04-20 05:45:53
34981,2019-04-12 09:41:37,,,5,,A Google user,,POSITIVE,python,d3b3e4dc-7530-49ea-b970-04bf80c2e685,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I started learning python programming and could easily answer the first few questions. I am really looking foward to learning more on this great app. Thank you guys for such an awesome learning app.,8.0,5.0.13,"Dear Paul,
We're glad that you're having a great time learning with us. Providing you with the best learning experience is our mission. We hope that you complete the Python course and recommend us to your friends too! If you need any assistance, please contact us at Hello@prghub.com, and we'll be more than happy to assist you!
-PA",2019-04-12 14:40:42
35169,2019-04-07 06:07:35,,,5,,A Google user,,POSITIVE,python,f358990c-bce5-4c16-92e2-746643e53fd0,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,canu plz say how to make an artificial intelligence with python i wiil be very happy .,0.0,5.0.13,"Hi Friend!
Thank you for your wonderful feedback! Our goal is to make your learning experience with us simple and enjoyable. Please recommend us to your friends too! :) If you need any assistance, please reach us at Hello@prghub.com and we'll be very happy to assist you!
-PA",2019-04-03 08:40:07
35359,2019-04-02 02:20:20,,,5,,A Google user,,POSITIVE,python,31831176-145f-472b-b587-93bc21208b9d,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"nice app i learn python language, C,C++ this very helpful for bingnner for lear program",0.0,5.0.13,"Hi Friend!
Thank you for your wonderful feedback! Our goal is to make your learning experience with us simple and enjoyable. We hope that you successfully finish your courses with us! If you need any assistance, please reach us at Hello@prghub.com and we'll be very happy to assist you!
-PA",2019-04-02 06:23:10
