,date,review,rating,isEdited,title,userName
415,2020-12-08 03:34:17,"There’s good knowledge presented within the courses but the information within the courses seem out of order, you can pick different topics to learn from but when you click on the topic it’ll give you new facts as if you already knew what they were talking about. The courses don’t teach like a “how to” course it teaches you more with just telling you definitions of codes then a quiz at the end and then letting you do whatever you want with the information you just learned. 

The information provided is 5 stars worth but the way it teaches you has been very poorly structured, this is great to get direct answers about verbiage and visual examples but probably not the best to learn right off the bat with, I had a better time learning on YouTube.",1,False,Not the best for beginners,10s20s50s
416,2020-10-29 09:51:13,"So far so good, no bugs! I love how functional this application is. I love being able to code literally WHEREVER!",5,False,Codecademy ROCKS!!!!,Naturalli Drea
417,2020-10-06 15:05:35,"Needs a section where you get questions, you write the code and then you submit, can show what you did wrong.",5,False,Soo good,StealthyArcher
418,2020-10-04 20:21:49,"Everyone learns in a different way. That said, I’ve tried to learn JavaScript on other platforms unsuccessfully, but with CodeAcademy I am picking it up much more easily. The difference, I think, is the emphasis they put on both overall concepts and repetition. It starts out very simple and builds quickly. Before you know it, you’re writing JavaScript. But more importantly, you’re understanding the code you’re writing with clarity. I think it’s a fantastic platform and it is less expensive than most others, in fact, there is a very viable free version.",5,False,Most Excellent,tripdog
419,2020-09-14 08:12:31,Best code website. A little pricy.,5,False,Best,polio24
420,2020-07-26 16:55:16,"I’ve used codecademy for a long time and it’s great for learning on the go. But what I think would really make the app or just codecademy in general better, is if it had somewhere where you can test your skills on your own by writing whatever code in any language and seeing what happens. So basically a place to make your own projects with the code the user writes.",5,False,Great with one thing to add,lieferikonday
421,2020-09-08 15:20:12,I have just started to use Code Academy’s mobile app and have found the review sessions to lack the content to help me complete the practice questions. It would helpful if the review lessons would be more thorough. The initial exercise does not encourage me to proceed let alone upgrade to the paid subscription.,2,False,Lacks Sufficient Instruction,Wm_wu
422,2020-08-20 14:33:53,"Within the introduction of HTML module, I’ve had to flag the first few questions in practice lesson. 1) Criterias’ stated to choose an incorrect block of code missing, every block of code came out to be in proper format 2) missing closing element.",1,False,HTML Introduction Practice Module,DavidJCharles
423,2020-08-20 14:22:26,"My primary recommendation deals more with the laptop/desktop version. I am using the phone app in addition to the Codecademy website. It would be very helpful if the block examples of code were in sight while doing the practice activity at the end of each section of learning. Also, if there was a separate Console.log Interface for practice that does not interfere with the graded activity at the end of each learning module. I am also having difficulty going back over previous sections to review after completing them. Other than that, great learning platform.",4,False,"Excellent, but could be better.",Misstiffleo
424,2020-07-28 01:18:34,Seems a little ridiculous that a coding site couldn’t even code this app to work on an iPad correctly.,2,False,Doesn’t fit in iPad,Pndaremix
425,2020-06-15 06:31:53,"It works fine on the web, but with the same username and password, I cannot login on mobile device. I even tried google and Facebook login but neither works. Need to fix it ASAP!",5,False,Can not login,skelihp
426,2020-06-09 19:22:35,I tried to create account in the code academy app and I couldn’t sign up or even though I couldn’t sign in my google account. It said something wnt wrong. Can a technician support help me please?,5,False,Something went wrong,Watupgal
427,2020-06-10 15:11:35,Using the same username and password as on my computer but it won’t let me login. My friend using it has also never been able to login.,2,False,Can’t login,K teezy
428,2020-05-04 13:38:11,I used to be able to code back in my MySpace days 😉 but this just shows me how little I know about the behind the scenes in coding. I just started and I’m so excited to dive in. The app makes it super easy and I’m thrilled I get the chance to take this challenge on.,5,False,Awesome,Becster14
429,2020-05-24 00:32:38,"I really enjoyed this app except for one thing.
It’s completely alien to people new to coding.
I attempted to use this app, at the time I knew nothing about coding, it’s only thanks to other apps and websites, that I learned to code. My advice? Make this app easier to use for newcomers.",2,False,It’s Decent...,devotedfan x7
430,2020-05-20 21:28:52,There is no learning section where concepts are laid out for you. This app only provides short problems and review cards.,2,False,"Does not teach to code, only review questions",adambistaken
431,2020-03-24 15:56:42,"I love code academy, but please make an iPad app! There's much more real estate!",5,False,Please optimize for iPad,Avidpintetester
432,2020-05-01 02:08:25,"This app is still great for learning. I’ve just had issues picking up where I left off on my computer. The format of the app and its content aren’t the same as he website so it’s somewhat confusing.The version of code academy you use on your computer is also better organized so you understand how far you are progressing through the lesson and you are limited on the phone to a certain extent because you can’t type as naturally as you would on a keyboard. It still is made very well though and I’m saying all these things constructively, Codecademy is the bomb ! I love what you guys are doing for people ! 🥳😁👍🥇",4,False,Wonderful app when in a pinch,Kain.3
433,2020-04-29 22:24:36,"I downloaded this to learn some beginner lessons on javascript. There really is no introduction to the lessons, you just get thrown texts and are expected to do a small quiz after. Ithink it would be more helpful to have some visuals of what the code looks like on webpage.",2,False,Not for noobs,Lizzehhhhhh
434,2020-03-23 21:12:49,"this app is really good if you want to learn how to code, its probably the best one i’ve used so far. it has great graphics and it’s mostly free but if you get the pro one like i have them it’s even better and you can learn a ton of material.",5,False,review 🤪,megan.eg.11
435,2020-03-21 07:17:27,I am 50 years old and looking to get into Cybersecurity ...Code Academy Go app makes it fun to learn a asynchronous and new skill ...Thanks so much...this is a blast !!!🦞,5,False,New Student,Pinkywork
436,2020-01-19 01:11:34,This app is amazing and it helps me with my future job thank you,5,False,Learn to code,thegamingboa
437,2020-03-01 13:06:05,Are there any videos as tutorials similar to those on YouTube?,3,False,As far as examples,realgeezluiz06
438,2019-11-13 18:14:55,"So, I’m just learning how to code with python and when I’m about to move on to the next lesson, it has trouble loading. I try refreshing the app and repeating the same questions I got wrong to reach the end of the lesson and go to the next, and it still doesn’t load fully. It irritates me how I’m really trying to learn how to code on the go, for a school club of mines while I don’t have access to a computer all the time when I’m not home, and I have to deal with this problem. Please fix this.",3,False,Loading Issues,RichieC321
439,2019-12-18 20:43:44,Php is a beast of a language that has stood the test time. It’s odd that I can’t learn the language with code academy,1,False,No php,Lbrew81
440,2019-09-26 02:58:47,"It was hard for me to learn/practice syntax when I don’t have access to my computer. When I heard about this feature, I was interested in trying it out. It turns out the interface here is really cool and helpful. The daily review is a great, quick refresher, and the fill-in-the-blanks practice is mobile-friendly and clever. This is a great supplement, but of course, it won’t replace you typing code on your computer. I use this app virtually every day.",5,False,More helpful than I anticipated,SomewhatScienceGuy
441,2019-11-08 17:25:13,"It’s a nice and useful app for learning how to code the only thing that concern me is the monthly subscription it’s a bit expansive overall it’s a great app to teach yourself how to code.

Thanks.",4,False,Reducing the price,aracr7
442,2019-10-23 17:18:44,"I’ve been dabbing in and out of Code Academy over the years, and it’s not a bad app. I was happy until I found out the app doesn’t support full screen on iPads. :(",3,False,iPad support,Enzywolf
443,2019-10-23 01:11:56,"I’ve used several different coding applications and the setup of this one is the most strange to me. Why does the content in the lessons keep changing when you leave and come back? Why does the resume button at the top of the page not actually resume your progress in the course but take you to a testing ground? Why don’t they begin the programming languages at the beginning with the fundamentals? I kept feeling like i was missing out on content because i knew the lesson material changes and i was introduced to several new concepts (which is actually great because I’m still learning) but wasn’t taught to the point where i would be able to duplicate the results of the teacher, give a comprehensive understanding of what i was being shown, or felt like i could actually explain what i had learned. Why not have all the material you want to include in the lessons already there so you don’t have people swipe through five slides and then come back realizing there’s entirely new content? If i learn a new language i want to learn it well. 
I’m not an advanced programmer yet so there’s a lot of things i still don’t know, and the lessons introduced a page of code, and proceeded to explain one element. I need to know all the details in the beginning, like what this term means, and what this does, and five slides later I didn’t feel like i was ready to be tested on anything because i missed so much of what was going on.",1,False,Confusing layout,Thechoedenkal
444,2019-10-07 17:32:25,"It’s a fast and interactive way to learn code, but sometimes it goes too fast or doesn’t explain something enough for you to get it.",4,False,Efficiency,just another strugling student
445,2019-10-02 16:12:19,Just signed up for the pro and figured I could use the app to learn. Could not even get passed the notification part when trying to resume. I hit continue and just get a white screen. Kinda disappointing that a learning to code app don’t work.... wonder what that says about the organization.,1,False,Not working,Zim sim
446,2019-09-21 04:42:11,"Code Academy is amazing, but I would love to code on my iPad Pro.",5,False,Would love an iPad app,Nicholas A Beaird
447,2019-09-12 23:09:49,It’s definitely a challenge for a beginner with zero experience but I enjoyed learning concepts and testing them out. All while repeating the problems until you get it right. I look forward to learning more so it can all slow down and become more clear in translation and structure. 5 stars for this app and program!,5,False,Code academy app,wowzers1111
448,2019-07-01 17:25:34,"the app is good for reviewing and sharpening skills, but you wouldn’t be able to build coding skills based on this app alone. if you use it partnered with the desktop website you can learn to code quickly and easily 👍🏼",5,False,great partnered with website,astrayfeather
449,2019-07-24 02:00:04,"I love the app and i been doing this on the computer since 2014 but the app is missing the best part of coding. Typing it out, I love typing the code out and see if i’m understanding it before learning more. If this app added that in I would fully commit to this app then the computer version. I love what you are doing for us by adding it to the phone but writing code is easier for me. Thank you for teaching us",4,False,Good Job,wetherbees
450,2019-07-09 07:43:03,"I mean I’m no coding expert nor teacher but I do know that this is probably not the best way to go. There have been multiple slides repeated for me, some are the same ideas just reworded (I’ve been told 2 different ways, 4 times now that in C++ // is used to start a single line comment ignored by a compiler, yet I don’t even know how a compiler works or what it would look like). And I have had a JavaScript question in my C++ practice, for people who are teaching code, this is quite the shabby app. And again, no structure to the lessons.",1,False,Not the best,Kickin Star396
451,2019-06-03 21:03:17,Code learning made super easy!!!!,5,False,Great!!!!,Seljuk 2287
452,2019-06-25 00:13:05,Code written to teach you code is badly written. Does not inspire confidence. UI is nice though.,2,False,Found 2 bugs within the first 10 mins,Herzforsale
453,2019-05-03 16:27:48,Learning code is something I've wanted to do for time. I wish I had known Codecademy existed!,5,False,So easy!,kyntin
454,2019-05-26 17:56:28,It is so hard.They should add a practice round,1,False,So hard,protigy lover
455,2019-05-02 21:08:18,Super easy to use and understand for novices.,5,False,Code Academy,PGM III
456,2019-03-24 16:47:07,Ive not been great at understanding computer jargon and I sometimes have a tough time understanding the way some teach but the way code academy quizzes and the set up of the tutorials allows me to see via highlighted instruction I’m able to grasp things easier.,5,False,Easy to understand,tonya harris
457,2019-04-08 03:36:54,"Very useful app. 4 stars because on phone, we want to be able to hold our phone horizontal instead of vertical so the code and run longer without so many line breaks. 

The icon shown when it’s time to practice shows someone holding their phone sideways and yet we can only hold our phone vertically. 

Fixing this would make it 5 stars",4,False,Vertical is distracting,L boog the 3rd
458,2019-03-10 21:06:18,<p>It is somewhat disappointing because it doesn’t let you write the code just study and answer questions. I could see it would be hard to type it all but it would be nice if they put that in. Like you could go into setting and change the keyboard for just Codecademy and put in like the <> easier to get to or something.<p>,4,False,Doesn’t have the typing of the code just studying!,lil' Lucas
459,2019-03-21 14:51:20,No cache exists for this resource: shell-app.bundle,1,False,Won’t run,lffddhg
460,2019-01-05 14:01:37,This is a great application for practicing code.,5,False,Coding,Tommy Kader
461,2019-01-22 03:00:03,"I don’t even know enough to start off and know that I’m doing wrong. Like, I don’t even know what program I’d be typing this code into to get the results I want here. I feel like I’m over my head.",3,False,The basics,eclair1587
462,2019-01-05 16:02:47,"While CC is helpful for learning to code, iPhone UIs don’t adapt well to the iPad display and there’s not much real estate to work with on the iPhone UI.",2,False,Needs iPad UI.,jowhwalla
463,2018-09-12 14:57:44,"You are writing code on a phone, thank God. It’s not crazy useful, but maybe it’s good for new comers.",5,False,"Not what you were thinking, but in a good way",theshinx317
464,2018-12-30 14:50:42,"Please look at alternatives to learning tech. This is a horrific company and it is nearly impossible to receive any competent support.  You have to wait several hours for a response to any website or program glitches. Fraudulent billing as they don’t deactivate your account as requested. Again, BEWARE!!!!!",1,False,BEWARE!!! BEWARE of Code Acadamy!!!,Chacha96486432668
465,2018-12-18 00:58:44,"It’s fine, and I really enjoy the interface, but there is no way to actually code on this, and I’m not paying 5-10 dollars just to install python on my phone. And it only lets you practice once a day, unless you’re a member, which, for a site that is dedicated to helping you learn to code, is pretty surprising.",3,False,Non-pro people need to be able to practice more!,AB1234567899
466,2018-10-21 02:52:17,"The code add my content available in the app, paid subscription or not, is greatly limited when compared with what is available from the website. 

There’s also the bugs, it’s a coin toss as to whether your lessons will properly load or not.",2,False,"Buggy, Limited",ChelleIsThere
467,2018-10-11 18:32:44,"I’d really to be able to practice code on the go, but the easiest way I see being able to do that would be with iPad compatibility.",2,False,No iPad Compatibility,Zleck
468,2018-10-05 20:59:35,"When you sign in/up with Google account, it prompts you to a pop up that says to agree to share your info with “expo.io”. It doesn’t explain what that is. You have to agree to use the app. After signing in, it shockingly autofilled the password that I use for my Google account to the name of my app account which means it breached password and displayed it!  

Don’t know who’s responsible to this breach, but it’s illegal!",1,False,The app is a scam! Don’t use it!,JohnnyHuangSF
469,2018-09-27 16:49:06,"Started off okay. But then practice cards don’t load, and then the app is just stuck. No way to reset and get past the blank card. Not a great look for a company trying to teach you how to write good code.",2,False,Pretty buggy,Brionline
470,2018-08-01 01:33:12,"Useful for testing myself on the skills I’ve learned in my Codecademy Pro lessons, I can practice on the subway every day. No need to type in code either, the “fill in the blank” method is genius. Great app and looking forward to seeing what Codecademy adds in the future! Recommend this app for all Codecademy Pro subscribers.",5,False,Great to practice my Pro skills,GSPNYC
471,2018-08-26 22:07:29,"When trying to launch, it gives me this error.

“There was a problem running Codecademy.

no cache exists for the resource: app-cache.bundle”

Maybe check app.json and see if disabling updates resolves it? Would love to continue learning Python on the go. Thanks guys!",3,False,"Would love to use this app, but...",mundotheshort
472,2018-08-06 19:45:32,"The practice really helps refresh my mind with concepts I have gone over in previous lessons (sure beats skimming back through them on a computer). The only issue i have with it is that it seems to log me out pretty often. More or less just annoying, especially when i want to squeeze in a quick review... don’t want to type in my username and password every time i use the app. Other than that 5 stars!",4,False,Great for quick refreshers,cseibert2667
